"split","aAcc","fAcc","qAcc"
"Overall","50.57833859095688","28.32369942196532","29.010989010989015"
"VS","61.94444444444444","36.206896551724135","39.8876404494382"
"VD","43.65482233502538","24.347826086956523","22.021660649819495"
"VS_chart","56.92307692307692","30.0","44.73684210526316"
"VD_illusion","23.61111111111111","11.29032258064516","6.944444444444445"
"VS_map","51.5625","27.27272727272727","15.625"
"VD_video","45.294117647058826","10.416666666666668","15.942028985507244"
"VD_math","28.703703703703702","2.7777777777777777","11.11111111111111"
"VS_table","75.89285714285714","46.42857142857143","55.81395348837209"
"VD_figure","58.75","34.146341463414636","30.76923076923077"
"VD_ocr","77.52808988764045","67.44186046511628","62.7906976744186"
"VS_ocr","57.407407407407405","42.30769230769231","29.629629629629626"
