"split","aAcc","fAcc","qAcc"
"Overall","53.94321766561514","26.300578034682083","23.956043956043956"
"VS","53.888888888888886","16.379310344827587","26.96629213483146"
"VD","53.97631133671743","31.30434782608696","22.021660649819495"
"VD_video","42.35294117647059","6.25","5.797101449275362"
"VS_ocr","57.407407407407405","30.76923076923077","22.22222222222222"
"VD_math","47.22222222222222","11.11111111111111","18.51851851851852"
"VD_ocr","73.03370786516854","48.837209302325576","48.837209302325576"
"VS_map","48.4375","13.636363636363635","9.375"
"VD_illusion","52.083333333333336","33.87096774193548","15.277777777777779"
"VS_table","54.46428571428571","10.714285714285714","18.6046511627907"
"VS_chart","54.61538461538461","12.5","40.78947368421053"
"VD_figure","70.0","56.09756097560976","38.46153846153847"
