"split","aAcc","fAcc","qAcc"
"Overall","59.93690851735016","28.901734104046245","29.010989010989015"
"VD","60.913705583756354","32.17391304347826","28.51985559566787"
"VS","58.333333333333336","22.413793103448278","29.775280898876407"
"VD_figure","62.5","34.146341463414636","28.205128205128204"
"VD_illusion","62.5","30.64516129032258","29.166666666666668"
"VS_chart","54.61538461538461","10.0","35.526315789473685"
"VD_ocr","82.02247191011236","69.76744186046511","65.11627906976744"
"VS_map","51.5625","13.636363636363635","12.5"
"VD_video","55.88235294117647","14.583333333333334","11.594202898550725"
"VS_table","66.07142857142857","35.714285714285715","37.2093023255814"
"VD_math","48.148148148148145","11.11111111111111","20.37037037037037"
"VS_ocr","59.25925925925925","34.61538461538461","22.22222222222222"
