"split","aAcc","fAcc","qAcc"
"Overall","57.72870662460568","28.901734104046245","29.010989010989015"
"VD","58.71404399323181","34.34782608695652","28.158844765342963"
"VS","56.111111111111114","18.103448275862068","30.337078651685395"
"VD_ocr","70.78651685393258","46.51162790697674","41.86046511627907"
"VD_math","50.92592592592593","19.444444444444446","24.074074074074073"
"VD_figure","70.0","46.34146341463415","43.58974358974359"
"VS_map","57.8125","9.090909090909092","18.75"
"VS_ocr","61.111111111111114","34.61538461538461","25.925925925925924"
"VD_video","47.05882352941176","8.333333333333332","7.246376811594203"
"VS_chart","55.38461538461539","17.5","40.78947368421053"
"VS_table","53.57142857142857","10.714285714285714","23.25581395348837"
"VD_illusion","64.58333333333334","46.774193548387096","34.72222222222222"
