"split","aAcc","fAcc","qAcc"
"Overall","48.89589905362776","22.254335260115607","14.945054945054945"
"VS","43.611111111111114","11.206896551724139","12.359550561797752"
"VD","52.115059221658214","27.82608695652174","16.60649819494585"
"VD_figure","68.75","51.21951219512195","35.8974358974359"
"VS_ocr","59.25925925925925","30.76923076923077","18.51851851851852"
"VS_map","48.4375","9.090909090909092","9.375"
"VD_video","51.17647058823529","8.333333333333332","5.797101449275362"
"VD_illusion","44.44444444444444","27.419354838709676","5.555555555555555"
"VD_ocr","70.78651685393258","44.18604651162791","41.86046511627907"
"VS_table","43.75","3.571428571428571","4.651162790697675"
"VD_math","36.11111111111111","8.333333333333332","11.11111111111111"
"VS_chart","34.61538461538461","5.0","15.789473684210526"
