"split","aAcc","fAcc","qAcc"
"Overall","73.39642481598318","52.601156069364166","51.64835164835166"
"VS","80.27777777777779","57.758620689655174","65.1685393258427"
"VD","69.20473773265653","50.0","42.96028880866426"
"VD_illusion","65.97222222222221","48.38709677419355","33.33333333333333"
"VS_table","78.57142857142857","46.42857142857143","62.7906976744186"
"VD_video","57.05882352941176","25.0","21.73913043478261"
"VD_math","72.22222222222221","41.66666666666667","48.148148148148145"
"VD_ocr","84.26966292134831","72.09302325581395","72.09302325581395"
"VS_map","64.0625","36.36363636363637","31.25"
"VD_figure","80.0","65.85365853658537","58.97435897435898"
"VS_chart","90.76923076923077","72.5","84.21052631578947"
"VS_ocr","77.77777777777779","65.38461538461539","55.55555555555556"
