"split","aAcc","fAcc","qAcc"
"Overall","59.62145110410094","35.54913294797688","33.62637362637363"
"VS","65.83333333333333","38.793103448275865","43.82022471910113"
"VD","55.83756345177665","33.91304347826087","27.075812274368232"
"VD_math","49.074074074074076","22.22222222222222","24.074074074074073"
"VD_video","49.411764705882355","4.166666666666666","10.144927536231885"
"VD_ocr","73.03370786516854","53.48837209302325","51.162790697674424"
"VS_table","68.75","42.857142857142854","44.18604651162791"
"VS_ocr","64.81481481481481","50.0","33.33333333333333"
"VS_chart","71.53846153846153","35.0","61.8421052631579"
"VD_figure","72.5","53.65853658536586","51.28205128205128"
"VS_map","50.0","27.27272727272727","9.375"
"VD_illusion","48.61111111111111","37.096774193548384","18.055555555555554"
