"split","aAcc","fAcc","qAcc"
"Overall","66.45636172450052","41.61849710982659","37.362637362637365"
"VD","64.80541455160744","40.869565217391305","31.40794223826715"
"VS","69.16666666666667","43.103448275862064","46.62921348314607"
"VD_illusion","60.416666666666664","41.935483870967744","25.0"
"VS_chart","76.15384615384615","47.5","64.47368421052632"
"VS_table","69.64285714285714","39.285714285714285","44.18604651162791"
"VS_ocr","68.51851851851852","50.0","37.03703703703704"
"VD_ocr","74.15730337078652","53.48837209302325","48.837209302325576"
"VD_figure","76.25","63.41463414634146","51.28205128205128"
"VD_math","65.74074074074075","38.88888888888889","40.74074074074074"
"VS_map","54.6875","31.818181818181817","15.625"
"VD_video","57.647058823529406","10.416666666666668","8.695652173913043"
