"split","aAcc","fAcc","qAcc"
"Overall","62.77602523659306","27.74566473988439","33.4065934065934"
"VD","60.74450084602368","26.956521739130434","27.436823104693143"
"VS","66.11111111111111","29.310344827586203","42.69662921348314"
"VS_table","63.39285714285714","21.428571428571427","37.2093023255814"
"VS_ocr","61.111111111111114","30.76923076923077","22.22222222222222"
"VD_math","56.481481481481474","16.666666666666664","29.629629629629626"
"VD_illusion","61.80555555555556","24.193548387096776","26.38888888888889"
"VS_chart","73.84615384615385","40.0","60.526315789473685"
"VS_map","59.375","18.181818181818183","25.0"
"VD_figure","62.5","29.268292682926827","28.205128205128204"
"VD_video","53.529411764705884","10.416666666666668","10.144927536231885"
"VD_ocr","76.40449438202246","55.81395348837209","53.48837209302325"
