"split","aAcc","fAcc","qAcc"
"Overall","52.15562565720294","23.98843930635838","22.857142857142858"
"VS","57.49999999999999","22.413793103448278","34.26966292134831"
"VD","48.90016920473773","24.782608695652176","15.523465703971121"
"VS_chart","57.692307692307686","22.5","44.73684210526316"
"VS_map","48.4375","13.636363636363635","12.5"
"VD_math","36.11111111111111","5.555555555555555","3.7037037037037033"
"VD_ocr","65.1685393258427","44.18604651162791","41.86046511627907"
"VD_figure","52.5","31.70731707317073","23.076923076923077"
"VS_ocr","48.148148148148145","23.076923076923077","22.22222222222222"
"VD_illusion","50.69444444444444","29.03225806451613","15.277777777777779"
"VD_video","45.294117647058826","10.416666666666668","4.3478260869565215"
"VS_table","66.96428571428571","28.57142857142857","39.53488372093023"
