"split","aAcc","fAcc","qAcc"
"Overall","55.941114616193474","24.566473988439306","24.175824175824175"
"VD","57.021996615905245","28.26086956521739","22.382671480144403"
"VS","54.166666666666664","17.24137931034483","26.96629213483146"
"VD_figure","71.25","53.65853658536586","43.58974358974359"
"VD_video","49.411764705882355","8.333333333333332","7.246376811594203"
"VD_ocr","68.53932584269663","39.53488372093023","37.2093023255814"
"VS_map","54.6875","18.181818181818183","15.625"
"VS_ocr","62.96296296296296","34.61538461538461","25.925925925925924"
"VS_chart","51.53846153846153","15.0","35.526315789473685"
"VD_illusion","56.94444444444444","30.64516129032258","16.666666666666664"
"VD_math","49.074074074074076","8.333333333333332","22.22222222222222"
"VS_table","52.67857142857143","3.571428571428571","20.930232558139537"
