"split","aAcc","fAcc","qAcc"
"Overall","64.7739221871714","39.30635838150289","38.24175824175824"
"VD","60.913705583756354","39.565217391304344","32.12996389891697"
"VS","71.11111111111111","38.793103448275865","47.752808988764045"
"VD_figure","75.0","58.536585365853654","48.717948717948715"
"VD_video","49.411764705882355","14.583333333333334","15.942028985507244"
"VD_math","48.148148148148145","11.11111111111111","20.37037037037037"
"VD_illusion","65.27777777777779","50.0","33.33333333333333"
"VS_table","75.0","42.857142857142854","48.837209302325576"
"VD_ocr","78.65168539325843","58.139534883720934","55.81395348837209"
"VS_ocr","57.407407407407405","38.46153846153847","22.22222222222222"
"VS_map","54.6875","13.636363636363635","12.5"
"VS_chart","81.53846153846153","50.0","71.05263157894737"
