"split","aAcc","fAcc","qAcc"
"Overall","57.3080967402734","26.878612716763005","29.89010989010989"
"VS","57.77777777777777","23.275862068965516","34.26966292134831"
"VD","57.021996615905245","28.695652173913043","27.075812274368232"
"VS_ocr","62.96296296296296","38.46153846153847","29.629629629629626"
"VS_table","65.17857142857143","25.0","44.18604651162791"
"VS_map","50.0","13.636363636363635","9.375"
"VD_ocr","74.15730337078652","51.162790697674424","48.837209302325576"
"VS_chart","53.07692307692308","17.5","40.78947368421053"
"VD_illusion","52.083333333333336","27.419354838709676","18.055555555555554"
"VD_figure","68.75","41.46341463414634","43.58974358974359"
"VD_video","48.8235294117647","6.25","13.043478260869565"
"VD_math","53.70370370370371","19.444444444444446","27.77777777777778"
