"split","aAcc","fAcc","qAcc"
"Overall","63.09148264984227","38.15028901734104","34.505494505494504"
"VD","61.92893401015228","42.173913043478265","30.685920577617328"
"VS","65.0","30.17241379310345","40.44943820224719"
"VD_video","53.529411764705884","20.833333333333336","13.043478260869565"
"VS_chart","69.23076923076923","32.5","53.94736842105263"
"VD_figure","72.5","58.536585365853654","43.58974358974359"
"VS_map","56.25","36.36363636363637","15.625"
"VD_ocr","79.7752808988764","67.44186046511628","60.46511627906976"
"VS_ocr","61.111111111111114","34.61538461538461","29.629629629629626"
"VD_math","56.481481481481474","30.555555555555557","29.629629629629626"
"VS_table","66.96428571428571","17.857142857142858","41.86046511627907"
"VD_illusion","59.02777777777778","37.096774193548384","23.61111111111111"
