"split","aAcc","fAcc","qAcc"
"Overall","47.84437434279706","19.653179190751445","14.945054945054945"
"VD","47.88494077834179","21.304347826086957","13.357400722021662"
"VS","47.77777777777778","16.379310344827587","17.415730337078653"
"VD_video","41.76470588235294","4.166666666666666","2.898550724637681"
"VS_map","50.0","13.636363636363635","9.375"
"VS_ocr","50.0","30.76923076923077","7.4074074074074066"
"VS_table","50.0","7.142857142857142","13.953488372093023"
"VD_figure","62.5","36.58536585365854","25.64102564102564"
"VD_ocr","70.78651685393258","41.86046511627907","39.53488372093023"
"VD_illusion","44.44444444444444","19.35483870967742","8.333333333333332"
"VS_chart","43.84615384615385","15.0","26.31578947368421"
"VD_math","32.407407407407405","5.555555555555555","3.7037037037037033"
