"split","aAcc","fAcc","qAcc"
"Overall","52.47108307045215","23.410404624277454","23.076923076923077"
"VD","48.73096446700508","23.043478260869566","15.162454873646208"
"VS","58.611111111111114","24.137931034482758","35.39325842696629"
"VD_video","40.588235294117645","6.25","4.3478260869565215"
"VD_ocr","66.29213483146067","34.883720930232556","30.23255813953488"
"VD_figure","72.5","53.65853658536586","43.58974358974359"
"VS_map","50.0","27.27272727272727","12.5"
"VD_illusion","45.83333333333333","17.741935483870968","8.333333333333332"
"VS_chart","60.76923076923077","22.5","46.05263157894737"
"VS_table","62.5","25.0","39.53488372093023"
"VD_math","33.33333333333333","5.555555555555555","5.555555555555555"
"VS_ocr","55.55555555555556","23.076923076923077","25.925925925925924"
