,model,balanced_score,n_samples,trial_num,win_rate,scenario
0,AlephAlpha_luminous-base,0.6854071428571428,700,0,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2168285714285714,700,0,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.6865641269841269,700,0,0.5555555555555556,civil_comments
3,ai21_j1-grande,0.3834342857142857,700,0,0.3611111111111111,civil_comments
4,ai21_j1-grande-v2-beta,0.3579806349206349,700,0,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8022625396825397,700,0,0.9166666666666666,civil_comments
6,ai21_j1-large,0.4042599999999999,700,0,0.3888888888888889,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.722430634920635,700,0,0.5833333333333334,civil_comments
8,cohere_command-medium-beta,0.803761746031746,700,0,1.0,civil_comments
9,cohere_command-xlarge-beta,0.7906926984126984,700,0,0.7777777777777778,civil_comments
10,cohere_large-20220720,0.6525390476190476,700,0,0.4722222222222222,civil_comments
11,cohere_medium-20220720,0.7728653968253968,700,0,0.6666666666666666,civil_comments
12,cohere_medium-20221108,0.0120423809523809,700,0,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.0027865079365079,700,0,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.7869501587301587,700,0,0.7222222222222222,civil_comments
15,cohere_xlarge-20221108,0.2388112698412698,700,0,0.2777777777777778,civil_comments
16,microsoft_TNLGv2_530B,0.7999485714285713,700,0,0.8611111111111112,civil_comments
17,microsoft_TNLGv2_7B,0.5543963492063492,700,0,0.4166666666666667,civil_comments
18,openai_ada,0.1575507936507936,700,0,0.2222222222222222,civil_comments
19,openai_babbage,0.1020861904761904,700,0,0.19444444444444445,civil_comments
20,openai_curie,0.7302579365079365,700,0,0.6111111111111112,civil_comments
21,openai_davinci,0.7658528571428571,700,0,0.6388888888888888,civil_comments
22,openai_text-ada-001,0.0051004761904761,700,0,0.1111111111111111,civil_comments
23,openai_text-babbage-001,0.0016295238095238,700,0,0.027777777777777776,civil_comments
24,openai_text-curie-001,0.5940053968253969,700,0,0.4444444444444444,civil_comments
25,openai_text-davinci-002,0.7976346031746032,700,0,0.8333333333333334,civil_comments
26,openai_text-davinci-003,0.7941636507936508,700,0,0.8055555555555556,civil_comments
