"split","aAcc","fAcc","qAcc"
"Overall","43.11251314405888","16.184971098265898","14.065934065934066"
"VD","44.67005076142132","19.130434782608695","16.24548736462094"
"VS","40.55555555555556","10.344827586206897","10.674157303370785"
"VS_table","37.5","3.571428571428571","2.3255813953488373"
"VD_math","32.407407407407405","2.7777777777777777","9.25925925925926"
"VD_ocr","66.29213483146067","32.55813953488372","30.23255813953488"
"VD_figure","67.5","48.78048780487805","35.8974358974359"
"VD_video","40.0","2.083333333333333","10.144927536231885"
"VS_map","54.6875","18.181818181818183","12.5"
"VS_ocr","48.148148148148145","19.230769230769234","11.11111111111111"
"VS_chart","33.07692307692307","5.0","14.473684210526317"
"VD_illusion","33.33333333333333","12.903225806451612","8.333333333333332"
