"split","aAcc","fAcc","qAcc"
"Overall","49.1062039957939","22.254335260115607","15.604395604395604"
"VD","53.46869712351946","28.695652173913043","19.133574007220215"
"VS","41.94444444444444","9.482758620689655","10.112359550561797"
"VD_video","43.529411764705884","8.333333333333332","5.797101449275362"
"VS_table","45.535714285714285","7.142857142857142","6.976744186046512"
"VD_math","48.148148148148145","11.11111111111111","18.51851851851852"
"VD_illusion","53.47222222222222","35.483870967741936","13.88888888888889"
"VD_ocr","65.1685393258427","32.55813953488372","30.23255813953488"
"VS_ocr","51.85185185185185","19.230769230769234","11.11111111111111"
"VD_figure","68.75","53.65853658536586","41.02564102564102"
"VS_chart","33.07692307692307","5.0","13.157894736842104"
"VS_map","45.3125","9.090909090909092","6.25"
