"split","aAcc","fAcc","qAcc"
"Overall","42.90220820189275","9.248554913294797","7.6923076923076925"
"VS","41.94444444444444","11.206896551724139","10.674157303370785"
"VD","43.48561759729272","8.26086956521739","5.776173285198556"
"VS_map","48.4375","13.636363636363635","6.25"
"VD_math","30.555555555555557","2.7777777777777777","5.555555555555555"
"VS_table","41.964285714285715","3.571428571428571","4.651162790697675"
"VD_illusion","42.36111111111111","12.903225806451612","1.3888888888888888"
"VS_ocr","50.0","26.923076923076923","11.11111111111111"
"VD_figure","57.49999999999999","21.951219512195124","17.94871794871795"
"VD_ocr","48.31460674157304","0.0","2.3255813953488373"
"VD_video","43.529411764705884","2.083333333333333","5.797101449275362"
"VS_chart","35.38461538461539","5.0","15.789473684210526"
