"split","aAcc","fAcc","qAcc"
"Overall","36.69821240799159","6.069364161849711","13.846153846153847"
"VD","31.979695431472084","5.217391304347826","8.303249097472925"
"VS","44.44444444444444","7.758620689655173","22.47191011235955"
"VD_math","37.96296296296296","8.333333333333332","16.666666666666664"
"VS_table","43.75","10.714285714285714","9.30232558139535"
"VS_ocr","25.925925925925924","3.8461538461538463","7.4074074074074066"
"VD_figure","25.0","2.4390243902439024","2.564102564102564"
"VD_ocr","30.337078651685395","6.976744186046512","2.3255813953488373"
"VS_chart","54.61538461538461","10.0","38.15789473684211"
"VS_map","40.625","4.545454545454546","15.625"
"VD_video","35.88235294117647","0.0","11.594202898550725"
"VD_illusion","27.77777777777778","8.064516129032258","5.555555555555555"
