model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,0.0,1.0,,1.0,20,hellaswag
ai21_j2-jumbo,0.0,1.0,,1.0,20,hellaswag
ai21_j2-large,0.0,0.85,,0.85,20,hellaswag
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,20,hellaswag
ai21_j2-grande,0.0,1.0,,1.0,20,hellaswag
ai21_j2-jumbo,0.0,1.0,,1.0,20,hellaswag
ai21_j2-large,0.0,0.85,,0.85,20,hellaswag
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,20,hellaswag
ai21_j2-grande,0.0,1.0,,1.0,20,hellaswag
ai21_j2-jumbo,0.0,1.0,,1.0,20,hellaswag
ai21_j2-large,0.0,0.85,,0.85,20,hellaswag
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,20,hellaswag
ai21_j2-grande,0.0,1.0,,1.0,20,hellaswag
ai21_j2-jumbo,0.0,1.0,,1.0,20,hellaswag
ai21_j2-large,0.0,0.85,,0.85,20,hellaswag
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,20,hellaswag
ai21_j2-grande,0.0,1.0,,1.0,20,hellaswag
ai21_j2-jumbo,0.0,1.0,,1.0,20,hellaswag
ai21_j2-large,0.0,0.85,,0.85,20,hellaswag
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,20,hellaswag
ai21_j2-grande,0.0,1.0,,1.0,20,hellaswag
ai21_j2-jumbo,0.0,1.0,,1.0,20,hellaswag
ai21_j2-large,0.0,0.85,,0.85,20,hellaswag
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,20,hellaswag
ai21_j2-grande,0.0,1.0,,1.0,20,hellaswag
ai21_j2-jumbo,0.0,1.0,,1.0,20,hellaswag
ai21_j2-large,0.0,0.85,,0.85,20,hellaswag
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,20,hellaswag
ai21_j2-grande,0.0,1.0,,1.0,20,hellaswag
ai21_j2-jumbo,0.0,1.0,,1.0,20,hellaswag
ai21_j2-large,0.0,0.85,,0.85,20,hellaswag
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,20,hellaswag
ai21_j2-grande,0.0,1.0,,1.0,20,hellaswag
ai21_j2-jumbo,0.0,1.0,,1.0,20,hellaswag
ai21_j2-large,0.0,0.85,,0.85,20,hellaswag
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,20,hellaswag
ai21_j2-grande,0.0,1.0,,1.0,20,hellaswag
ai21_j2-jumbo,0.0,1.0,,1.0,20,hellaswag
ai21_j2-large,0.0,0.85,,0.85,20,hellaswag
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,20,hellaswag
