model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,0.625,1.0,,1.0,40,boolq
ai21_j2-jumbo,0.625,1.0,,1.0,40,boolq
ai21_j2-large,0.625,0.9,,0.9,40,boolq
openai_gpt-3.5-turbo-0301,0.625,0.975,,0.975,40,boolq
together_redpajama-incite-base-3b-v1,0.0,0.5,,0.5,40,boolq
writer_palmyra-instruct-30,0.625,0.75,,0.75,40,boolq
writer_palmyra-x,0.625,1.0,,1.0,40,boolq
ai21_j2-grande,0.625,1.0,,1.0,40,boolq
ai21_j2-jumbo,0.625,1.0,,1.0,40,boolq
ai21_j2-large,0.625,0.9,,0.9,40,boolq
openai_gpt-3.5-turbo-0301,0.625,0.975,,0.975,40,boolq
together_redpajama-incite-base-3b-v1,0.0,0.5,,0.5,40,boolq
writer_palmyra-instruct-30,0.625,0.75,,0.75,40,boolq
writer_palmyra-x,0.625,1.0,,1.0,40,boolq
ai21_j2-grande,0.625,1.0,,1.0,40,boolq
ai21_j2-jumbo,0.625,1.0,,1.0,40,boolq
ai21_j2-large,0.625,0.9,,0.9,40,boolq
openai_gpt-3.5-turbo-0301,0.625,0.975,,0.975,40,boolq
together_redpajama-incite-base-3b-v1,0.0,0.5,,0.5,40,boolq
writer_palmyra-instruct-30,0.625,0.75,,0.75,40,boolq
writer_palmyra-x,0.625,1.0,,1.0,40,boolq
ai21_j2-grande,0.625,1.0,,1.0,40,boolq
ai21_j2-jumbo,0.625,1.0,,1.0,40,boolq
ai21_j2-large,0.625,0.9,,0.9,40,boolq
openai_gpt-3.5-turbo-0301,0.625,0.975,,0.975,40,boolq
together_redpajama-incite-base-3b-v1,0.0,0.5,,0.5,40,boolq
writer_palmyra-instruct-30,0.625,0.75,,0.75,40,boolq
writer_palmyra-x,0.625,1.0,,1.0,40,boolq
ai21_j2-grande,0.625,1.0,,1.0,40,boolq
ai21_j2-jumbo,0.625,1.0,,1.0,40,boolq
ai21_j2-large,0.625,0.9,,0.9,40,boolq
openai_gpt-3.5-turbo-0301,0.625,0.975,,0.975,40,boolq
together_redpajama-incite-base-3b-v1,0.0,0.5,,0.5,40,boolq
writer_palmyra-instruct-30,0.625,0.75,,0.75,40,boolq
writer_palmyra-x,0.625,1.0,,1.0,40,boolq
ai21_j2-grande,0.625,1.0,,1.0,40,boolq
ai21_j2-jumbo,0.625,1.0,,1.0,40,boolq
ai21_j2-large,0.625,0.9,,0.9,40,boolq
openai_gpt-3.5-turbo-0301,0.625,0.975,,0.975,40,boolq
together_redpajama-incite-base-3b-v1,0.0,0.5,,0.5,40,boolq
writer_palmyra-instruct-30,0.625,0.75,,0.75,40,boolq
writer_palmyra-x,0.625,1.0,,1.0,40,boolq
ai21_j2-grande,0.625,1.0,,1.0,40,boolq
ai21_j2-jumbo,0.625,1.0,,1.0,40,boolq
ai21_j2-large,0.625,0.9,,0.9,40,boolq
openai_gpt-3.5-turbo-0301,0.625,0.975,,0.975,40,boolq
together_redpajama-incite-base-3b-v1,0.0,0.5,,0.5,40,boolq
writer_palmyra-instruct-30,0.625,0.75,,0.75,40,boolq
writer_palmyra-x,0.625,1.0,,1.0,40,boolq
ai21_j2-grande,0.625,1.0,,1.0,40,boolq
ai21_j2-jumbo,0.625,1.0,,1.0,40,boolq
ai21_j2-large,0.625,0.9,,0.9,40,boolq
openai_gpt-3.5-turbo-0301,0.625,0.975,,0.975,40,boolq
together_redpajama-incite-base-3b-v1,0.0,0.5,,0.5,40,boolq
writer_palmyra-instruct-30,0.625,0.75,,0.75,40,boolq
writer_palmyra-x,0.625,1.0,,1.0,40,boolq
ai21_j2-grande,0.625,1.0,,1.0,40,boolq
ai21_j2-jumbo,0.625,1.0,,1.0,40,boolq
ai21_j2-large,0.625,0.9,,0.9,40,boolq
openai_gpt-3.5-turbo-0301,0.625,0.975,,0.975,40,boolq
together_redpajama-incite-base-3b-v1,0.0,0.5,,0.5,40,boolq
writer_palmyra-instruct-30,0.625,0.75,,0.75,40,boolq
writer_palmyra-x,0.625,1.0,,1.0,40,boolq
ai21_j2-grande,0.625,1.0,,1.0,40,boolq
ai21_j2-jumbo,0.625,1.0,,1.0,40,boolq
ai21_j2-large,0.625,0.9,,0.9,40,boolq
openai_gpt-3.5-turbo-0301,0.625,0.975,,0.975,40,boolq
together_redpajama-incite-base-3b-v1,0.0,0.5,,0.5,40,boolq
writer_palmyra-instruct-30,0.625,0.75,,0.75,40,boolq
writer_palmyra-x,0.625,1.0,,1.0,40,boolq
