model,train_trial_index,score,balanced_score,n_samples,scenario
ai21_j2-grande,0.9714285714285714,0.5428571428571428,0.43965396825396824,70,civil_comments
ai21_j2-jumbo,0.9714285714285714,1.0,0.8098888888888889,70,civil_comments
ai21_j2-large,0.9714285714285714,0.9714285714285714,0.7867492063492063,70,civil_comments
openai_gpt-3.5-turbo-0301,0.9714285714285714,0.9428571428571428,0.7636095238095238,70,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.7894736842105263,0.6393859649122807,70,civil_comments
writer_palmyra-instruct-30,0.9714285714285714,0.8285714285714286,0.6710507936507937,70,civil_comments
writer_palmyra-x,0.9714285714285714,0.0,0.0,70,civil_comments
ai21_j2-grande,0.9714285714285714,0.5428571428571428,0.43965396825396824,70,civil_comments
ai21_j2-jumbo,0.9714285714285714,1.0,0.8098888888888889,70,civil_comments
ai21_j2-large,0.9714285714285714,0.9714285714285714,0.7867492063492063,70,civil_comments
openai_gpt-3.5-turbo-0301,0.9714285714285714,0.9428571428571428,0.7636095238095238,70,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.7894736842105263,0.6393859649122807,70,civil_comments
writer_palmyra-instruct-30,0.9714285714285714,0.8285714285714286,0.6710507936507937,70,civil_comments
writer_palmyra-x,0.9714285714285714,0.0,0.0,70,civil_comments
ai21_j2-grande,0.9714285714285714,0.5428571428571428,0.43965396825396824,70,civil_comments
ai21_j2-jumbo,0.9714285714285714,1.0,0.8098888888888889,70,civil_comments
ai21_j2-large,0.9714285714285714,0.9714285714285714,0.7867492063492063,70,civil_comments
openai_gpt-3.5-turbo-0301,0.9714285714285714,0.9428571428571428,0.7636095238095238,70,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.7894736842105263,0.6393859649122807,70,civil_comments
writer_palmyra-instruct-30,0.9714285714285714,0.8285714285714286,0.6710507936507937,70,civil_comments
writer_palmyra-x,0.9714285714285714,0.0,0.0,70,civil_comments
ai21_j2-grande,0.9714285714285714,0.5428571428571428,0.43965396825396824,70,civil_comments
ai21_j2-jumbo,0.9714285714285714,1.0,0.8098888888888889,70,civil_comments
ai21_j2-large,0.9714285714285714,0.9714285714285714,0.7867492063492063,70,civil_comments
openai_gpt-3.5-turbo-0301,0.9714285714285714,0.9428571428571428,0.7636095238095238,70,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.7894736842105263,0.6393859649122807,70,civil_comments
writer_palmyra-instruct-30,0.9714285714285714,0.8285714285714286,0.6710507936507937,70,civil_comments
writer_palmyra-x,0.9714285714285714,0.0,0.0,70,civil_comments
ai21_j2-grande,0.9714285714285714,0.5428571428571428,0.43965396825396824,70,civil_comments
ai21_j2-jumbo,0.9714285714285714,1.0,0.8098888888888889,70,civil_comments
ai21_j2-large,0.9714285714285714,0.9714285714285714,0.7867492063492063,70,civil_comments
openai_gpt-3.5-turbo-0301,0.9714285714285714,0.9428571428571428,0.7636095238095238,70,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.7894736842105263,0.6393859649122807,70,civil_comments
writer_palmyra-instruct-30,0.9714285714285714,0.8285714285714286,0.6710507936507937,70,civil_comments
writer_palmyra-x,0.9714285714285714,0.0,0.0,70,civil_comments
ai21_j2-grande,0.9714285714285714,0.5428571428571428,0.43965396825396824,70,civil_comments
ai21_j2-jumbo,0.9714285714285714,1.0,0.8098888888888889,70,civil_comments
ai21_j2-large,0.9714285714285714,0.9714285714285714,0.7867492063492063,70,civil_comments
openai_gpt-3.5-turbo-0301,0.9714285714285714,0.9428571428571428,0.7636095238095238,70,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.7894736842105263,0.6393859649122807,70,civil_comments
writer_palmyra-instruct-30,0.9714285714285714,0.8285714285714286,0.6710507936507937,70,civil_comments
writer_palmyra-x,0.9714285714285714,0.0,0.0,70,civil_comments
ai21_j2-grande,0.9714285714285714,0.5428571428571428,0.43965396825396824,70,civil_comments
ai21_j2-jumbo,0.9714285714285714,1.0,0.8098888888888889,70,civil_comments
ai21_j2-large,0.9714285714285714,0.9714285714285714,0.7867492063492063,70,civil_comments
openai_gpt-3.5-turbo-0301,0.9714285714285714,0.9428571428571428,0.7636095238095238,70,civil_comments
