model,train_trial_index,score,balanced_score,n_samples,scenario
ai21_j2-grande,0.9,0.55,0.44543888888888883,20,civil_comments
ai21_j2-jumbo,0.9,1.0,0.8098888888888889,20,civil_comments
ai21_j2-large,0.9,0.95,0.7693944444444444,20,civil_comments
openai_gpt-3.5-turbo-0301,0.9,0.95,0.7693944444444444,20,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5,0.40494444444444444,20,civil_comments
writer_palmyra-instruct-30,0.9,0.85,0.6884055555555555,20,civil_comments
writer_palmyra-x,0.9,0.0,0.0,20,civil_comments
ai21_j2-grande,0.9,0.55,0.44543888888888883,20,civil_comments
ai21_j2-jumbo,0.9,1.0,0.8098888888888889,20,civil_comments
ai21_j2-large,0.9,0.95,0.7693944444444444,20,civil_comments
openai_gpt-3.5-turbo-0301,0.9,0.95,0.7693944444444444,20,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5,0.40494444444444444,20,civil_comments
writer_palmyra-instruct-30,0.9,0.85,0.6884055555555555,20,civil_comments
writer_palmyra-x,0.9,0.0,0.0,20,civil_comments
ai21_j2-grande,0.9,0.55,0.44543888888888883,20,civil_comments
ai21_j2-jumbo,0.9,1.0,0.8098888888888889,20,civil_comments
ai21_j2-large,0.9,0.95,0.7693944444444444,20,civil_comments
openai_gpt-3.5-turbo-0301,0.9,0.95,0.7693944444444444,20,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5,0.40494444444444444,20,civil_comments
writer_palmyra-instruct-30,0.9,0.85,0.6884055555555555,20,civil_comments
writer_palmyra-x,0.9,0.0,0.0,20,civil_comments
ai21_j2-grande,0.9,0.55,0.44543888888888883,20,civil_comments
ai21_j2-jumbo,0.9,1.0,0.8098888888888889,20,civil_comments
ai21_j2-large,0.9,0.95,0.7693944444444444,20,civil_comments
openai_gpt-3.5-turbo-0301,0.9,0.95,0.7693944444444444,20,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5,0.40494444444444444,20,civil_comments
writer_palmyra-instruct-30,0.9,0.85,0.6884055555555555,20,civil_comments
writer_palmyra-x,0.9,0.0,0.0,20,civil_comments
ai21_j2-grande,0.9,0.55,0.44543888888888883,20,civil_comments
ai21_j2-jumbo,0.9,1.0,0.8098888888888889,20,civil_comments
ai21_j2-large,0.9,0.95,0.7693944444444444,20,civil_comments
openai_gpt-3.5-turbo-0301,0.9,0.95,0.7693944444444444,20,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5,0.40494444444444444,20,civil_comments
writer_palmyra-instruct-30,0.9,0.85,0.6884055555555555,20,civil_comments
writer_palmyra-x,0.9,0.0,0.0,20,civil_comments
ai21_j2-grande,0.9,0.55,0.44543888888888883,20,civil_comments
ai21_j2-jumbo,0.9,1.0,0.8098888888888889,20,civil_comments
ai21_j2-large,0.9,0.95,0.7693944444444444,20,civil_comments
openai_gpt-3.5-turbo-0301,0.9,0.95,0.7693944444444444,20,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5,0.40494444444444444,20,civil_comments
writer_palmyra-instruct-30,0.9,0.85,0.6884055555555555,20,civil_comments
writer_palmyra-x,0.9,0.0,0.0,20,civil_comments
ai21_j2-grande,0.9,0.55,0.44543888888888883,20,civil_comments
ai21_j2-jumbo,0.9,1.0,0.8098888888888889,20,civil_comments
ai21_j2-large,0.9,0.95,0.7693944444444444,20,civil_comments
openai_gpt-3.5-turbo-0301,0.9,0.95,0.7693944444444444,20,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5,0.40494444444444444,20,civil_comments
writer_palmyra-instruct-30,0.9,0.85,0.6884055555555555,20,civil_comments
writer_palmyra-x,0.9,0.0,0.0,20,civil_comments
ai21_j2-grande,0.9,0.55,0.44543888888888883,20,civil_comments
ai21_j2-jumbo,0.9,1.0,0.8098888888888889,20,civil_comments
ai21_j2-large,0.9,0.95,0.7693944444444444,20,civil_comments
openai_gpt-3.5-turbo-0301,0.9,0.95,0.7693944444444444,20,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5,0.40494444444444444,20,civil_comments
writer_palmyra-instruct-30,0.9,0.85,0.6884055555555555,20,civil_comments
writer_palmyra-x,0.9,0.0,0.0,20,civil_comments
ai21_j2-grande,0.9,0.55,0.44543888888888883,20,civil_comments
ai21_j2-jumbo,0.9,1.0,0.8098888888888889,20,civil_comments
ai21_j2-large,0.9,0.95,0.7693944444444444,20,civil_comments
openai_gpt-3.5-turbo-0301,0.9,0.95,0.7693944444444444,20,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5,0.40494444444444444,20,civil_comments
writer_palmyra-instruct-30,0.9,0.85,0.6884055555555555,20,civil_comments
writer_palmyra-x,0.9,0.0,0.0,20,civil_comments
ai21_j2-grande,0.9,0.55,0.44543888888888883,20,civil_comments
ai21_j2-jumbo,0.9,1.0,0.8098888888888889,20,civil_comments
ai21_j2-large,0.9,0.95,0.7693944444444444,20,civil_comments
openai_gpt-3.5-turbo-0301,0.9,0.95,0.7693944444444444,20,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5,0.40494444444444444,20,civil_comments
writer_palmyra-instruct-30,0.9,0.85,0.6884055555555555,20,civil_comments
writer_palmyra-x,0.9,0.0,0.0,20,civil_comments
