model,train_trial_index,score,balanced_score,n_samples,scenario
ai21_j2-grande,1.0,0.7797037037037037,0.1677877695473251,30000,civil_comments
ai21_j2-jumbo,1.0,0.3672222222222222,0.17308636625514404,30000,civil_comments
ai21_j2-large,1.0,0.6336666666666667,0.17509933744855968,30000,civil_comments
openai_gpt-3.5-turbo-0301,1.0,0.6287407407407407,0.20579448559670782,30000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6155555555555555,0.16529775308641975,30000,civil_comments
writer_palmyra-instruct-30,1.0,0.5894444444444444,0.16910244855967077,30000,civil_comments
writer_palmyra-x,1.0,0.012888888888888889,0.0026110041152263373,30000,civil_comments
ai21_j2-grande,1.0,0.7797037037037037,0.1677877695473251,30000,civil_comments
ai21_j2-jumbo,1.0,0.3672222222222222,0.17308636625514404,30000,civil_comments
ai21_j2-large,1.0,0.6336666666666667,0.17509933744855968,30000,civil_comments
openai_gpt-3.5-turbo-0301,1.0,0.6287407407407407,0.20579448559670782,30000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6155555555555555,0.16529775308641975,30000,civil_comments
writer_palmyra-instruct-30,1.0,0.5894444444444444,0.16910244855967077,30000,civil_comments
writer_palmyra-x,1.0,0.012888888888888889,0.0026110041152263373,30000,civil_comments
ai21_j2-grande,1.0,0.7797037037037037,0.1677877695473251,30000,civil_comments
ai21_j2-jumbo,1.0,0.3672222222222222,0.17308636625514404,30000,civil_comments
ai21_j2-large,1.0,0.6336666666666667,0.17509933744855968,30000,civil_comments
openai_gpt-3.5-turbo-0301,1.0,0.6287407407407407,0.20579448559670782,30000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6155555555555555,0.16529775308641975,30000,civil_comments
writer_palmyra-instruct-30,1.0,0.5894444444444444,0.16910244855967077,30000,civil_comments
writer_palmyra-x,1.0,0.012888888888888889,0.0026110041152263373,30000,civil_comments
ai21_j2-grande,1.0,0.7797037037037037,0.1677877695473251,30000,civil_comments
ai21_j2-jumbo,1.0,0.3672222222222222,0.17308636625514404,30000,civil_comments
ai21_j2-large,1.0,0.6336666666666667,0.17509933744855968,30000,civil_comments
openai_gpt-3.5-turbo-0301,1.0,0.6287407407407407,0.20579448559670782,30000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6155555555555555,0.16529775308641975,30000,civil_comments
writer_palmyra-instruct-30,1.0,0.5894444444444444,0.16910244855967077,30000,civil_comments
writer_palmyra-x,1.0,0.012888888888888889,0.0026110041152263373,30000,civil_comments
ai21_j2-grande,1.0,0.7797037037037037,0.1677877695473251,30000,civil_comments
ai21_j2-jumbo,1.0,0.3672222222222222,0.17308636625514404,30000,civil_comments
ai21_j2-large,1.0,0.6336666666666667,0.17509933744855968,30000,civil_comments
openai_gpt-3.5-turbo-0301,1.0,0.6287407407407407,0.20579448559670782,30000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6155555555555555,0.16529775308641975,30000,civil_comments
writer_palmyra-instruct-30,1.0,0.5894444444444444,0.16910244855967077,30000,civil_comments
writer_palmyra-x,1.0,0.012888888888888889,0.0026110041152263373,30000,civil_comments
ai21_j2-grande,1.0,0.7797037037037037,0.1677877695473251,30000,civil_comments
ai21_j2-jumbo,1.0,0.3672222222222222,0.17308636625514404,30000,civil_comments
ai21_j2-large,1.0,0.6336666666666667,0.17509933744855968,30000,civil_comments
openai_gpt-3.5-turbo-0301,1.0,0.6287407407407407,0.20579448559670782,30000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6155555555555555,0.16529775308641975,30000,civil_comments
writer_palmyra-instruct-30,1.0,0.5894444444444444,0.16910244855967077,30000,civil_comments
writer_palmyra-x,1.0,0.012888888888888889,0.0026110041152263373,30000,civil_comments
ai21_j2-grande,1.0,0.7797037037037037,0.1677877695473251,30000,civil_comments
ai21_j2-jumbo,1.0,0.3672222222222222,0.17308636625514404,30000,civil_comments
ai21_j2-large,1.0,0.6336666666666667,0.17509933744855968,30000,civil_comments
openai_gpt-3.5-turbo-0301,1.0,0.6287407407407407,0.20579448559670782,30000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6155555555555555,0.16529775308641975,30000,civil_comments
writer_palmyra-instruct-30,1.0,0.5894444444444444,0.16910244855967077,30000,civil_comments
writer_palmyra-x,1.0,0.012888888888888889,0.0026110041152263373,30000,civil_comments
ai21_j2-grande,1.0,0.7797037037037037,0.1677877695473251,30000,civil_comments
ai21_j2-jumbo,1.0,0.3672222222222222,0.17308636625514404,30000,civil_comments
ai21_j2-large,1.0,0.6336666666666667,0.17509933744855968,30000,civil_comments
openai_gpt-3.5-turbo-0301,1.0,0.6287407407407407,0.20579448559670782,30000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6155555555555555,0.16529775308641975,30000,civil_comments
writer_palmyra-instruct-30,1.0,0.5894444444444444,0.16910244855967077,30000,civil_comments
writer_palmyra-x,1.0,0.012888888888888889,0.0026110041152263373,30000,civil_comments
ai21_j2-grande,1.0,0.7797037037037037,0.1677877695473251,30000,civil_comments
ai21_j2-jumbo,1.0,0.3672222222222222,0.17308636625514404,30000,civil_comments
ai21_j2-large,1.0,0.6336666666666667,0.17509933744855968,30000,civil_comments
openai_gpt-3.5-turbo-0301,1.0,0.6287407407407407,0.20579448559670782,30000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6155555555555555,0.16529775308641975,30000,civil_comments
writer_palmyra-instruct-30,1.0,0.5894444444444444,0.16910244855967077,30000,civil_comments
writer_palmyra-x,1.0,0.012888888888888889,0.0026110041152263373,30000,civil_comments
