model,train_trial_index,score,balanced_score,n_samples,scenario
ai21_j2-grande,1.005,0.408,0.30812266666666666,1000,civil_comments
ai21_j2-jumbo,1.005,0.977,0.7763867777777778,1000,civil_comments
ai21_j2-large,1.005,0.773,0.6080705555555556,1000,civil_comments
openai_gpt-3.5-turbo-0301,1.005,0.951,0.7478923333333334,1000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6511627906976745,0.5129560723514213,1000,civil_comments
writer_palmyra-instruct-30,1.005,0.795,0.6265078888888889,1000,civil_comments
writer_palmyra-x,1.005,0.004,0.002,1000,civil_comments
ai21_j2-grande,1.005,0.408,0.30812266666666666,1000,civil_comments
ai21_j2-jumbo,1.005,0.977,0.7763867777777778,1000,civil_comments
ai21_j2-large,1.005,0.773,0.6080705555555556,1000,civil_comments
openai_gpt-3.5-turbo-0301,1.005,0.951,0.7478923333333334,1000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6511627906976745,0.5129560723514213,1000,civil_comments
writer_palmyra-instruct-30,1.005,0.795,0.6265078888888889,1000,civil_comments
writer_palmyra-x,1.005,0.004,0.002,1000,civil_comments
ai21_j2-grande,1.005,0.408,0.30812266666666666,1000,civil_comments
ai21_j2-jumbo,1.005,0.977,0.7763867777777778,1000,civil_comments
ai21_j2-large,1.005,0.773,0.6080705555555556,1000,civil_comments
openai_gpt-3.5-turbo-0301,1.005,0.951,0.7478923333333334,1000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6511627906976745,0.5129560723514213,1000,civil_comments
writer_palmyra-instruct-30,1.005,0.795,0.6265078888888889,1000,civil_comments
writer_palmyra-x,1.005,0.004,0.002,1000,civil_comments
ai21_j2-grande,1.005,0.408,0.30812266666666666,1000,civil_comments
ai21_j2-jumbo,1.005,0.977,0.7763867777777778,1000,civil_comments
ai21_j2-large,1.005,0.773,0.6080705555555556,1000,civil_comments
openai_gpt-3.5-turbo-0301,1.005,0.951,0.7478923333333334,1000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6511627906976745,0.5129560723514213,1000,civil_comments
writer_palmyra-instruct-30,1.005,0.795,0.6265078888888889,1000,civil_comments
writer_palmyra-x,1.005,0.004,0.002,1000,civil_comments
ai21_j2-grande,1.005,0.408,0.30812266666666666,1000,civil_comments
ai21_j2-jumbo,1.005,0.977,0.7763867777777778,1000,civil_comments
ai21_j2-large,1.005,0.773,0.6080705555555556,1000,civil_comments
openai_gpt-3.5-turbo-0301,1.005,0.951,0.7478923333333334,1000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6511627906976745,0.5129560723514213,1000,civil_comments
writer_palmyra-instruct-30,1.005,0.795,0.6265078888888889,1000,civil_comments
writer_palmyra-x,1.005,0.004,0.002,1000,civil_comments
ai21_j2-grande,1.005,0.408,0.30812266666666666,1000,civil_comments
ai21_j2-jumbo,1.005,0.977,0.7763867777777778,1000,civil_comments
ai21_j2-large,1.005,0.773,0.6080705555555556,1000,civil_comments
openai_gpt-3.5-turbo-0301,1.005,0.951,0.7478923333333334,1000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6511627906976745,0.5129560723514213,1000,civil_comments
writer_palmyra-instruct-30,1.005,0.795,0.6265078888888889,1000,civil_comments
writer_palmyra-x,1.005,0.004,0.002,1000,civil_comments
ai21_j2-grande,1.005,0.408,0.30812266666666666,1000,civil_comments
ai21_j2-jumbo,1.005,0.977,0.7763867777777778,1000,civil_comments
ai21_j2-large,1.005,0.773,0.6080705555555556,1000,civil_comments
openai_gpt-3.5-turbo-0301,1.005,0.951,0.7478923333333334,1000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6511627906976745,0.5129560723514213,1000,civil_comments
writer_palmyra-instruct-30,1.005,0.795,0.6265078888888889,1000,civil_comments
writer_palmyra-x,1.005,0.004,0.002,1000,civil_comments
ai21_j2-grande,1.005,0.408,0.30812266666666666,1000,civil_comments
ai21_j2-jumbo,1.005,0.977,0.7763867777777778,1000,civil_comments
ai21_j2-large,1.005,0.773,0.6080705555555556,1000,civil_comments
openai_gpt-3.5-turbo-0301,1.005,0.951,0.7478923333333334,1000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6511627906976745,0.5129560723514213,1000,civil_comments
writer_palmyra-instruct-30,1.005,0.795,0.6265078888888889,1000,civil_comments
writer_palmyra-x,1.005,0.004,0.002,1000,civil_comments
ai21_j2-grande,1.005,0.408,0.30812266666666666,1000,civil_comments
ai21_j2-jumbo,1.005,0.977,0.7763867777777778,1000,civil_comments
ai21_j2-large,1.005,0.773,0.6080705555555556,1000,civil_comments
openai_gpt-3.5-turbo-0301,1.005,0.951,0.7478923333333334,1000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6511627906976745,0.5129560723514213,1000,civil_comments
writer_palmyra-instruct-30,1.005,0.795,0.6265078888888889,1000,civil_comments
writer_palmyra-x,1.005,0.004,0.002,1000,civil_comments
ai21_j2-grande,1.005,0.408,0.30812266666666666,1000,civil_comments
ai21_j2-jumbo,1.005,0.977,0.7763867777777778,1000,civil_comments
ai21_j2-large,1.005,0.773,0.6080705555555556,1000,civil_comments
openai_gpt-3.5-turbo-0301,1.005,0.951,0.7478923333333334,1000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6511627906976745,0.5129560723514213,1000,civil_comments
writer_palmyra-instruct-30,1.005,0.795,0.6265078888888889,1000,civil_comments
writer_palmyra-x,1.005,0.004,0.002,1000,civil_comments
