model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,0.85,1.0,,1.0,40,mmlu
ai21_j2-jumbo,0.85,1.0,,1.0,40,mmlu
ai21_j2-large,0.85,0.725,,0.725,40,mmlu
openai_gpt-3.5-turbo-0301,0.85,0.975,,0.975,40,mmlu
together_redpajama-incite-base-3b-v1,0.0,0.1875,,0.1875,40,mmlu
writer_palmyra-instruct-30,0.85,1.0,,1.0,40,mmlu
writer_palmyra-x,0.85,1.0,,1.0,40,mmlu
ai21_j2-grande,0.85,1.0,,1.0,40,mmlu
ai21_j2-jumbo,0.85,1.0,,1.0,40,mmlu
ai21_j2-large,0.85,0.725,,0.725,40,mmlu
openai_gpt-3.5-turbo-0301,0.85,0.975,,0.975,40,mmlu
together_redpajama-incite-base-3b-v1,0.0,0.1875,,0.1875,40,mmlu
writer_palmyra-instruct-30,0.85,1.0,,1.0,40,mmlu
writer_palmyra-x,0.85,1.0,,1.0,40,mmlu
ai21_j2-grande,0.85,1.0,,1.0,40,mmlu
ai21_j2-jumbo,0.85,1.0,,1.0,40,mmlu
ai21_j2-large,0.85,0.725,,0.725,40,mmlu
openai_gpt-3.5-turbo-0301,0.85,0.975,,0.975,40,mmlu
together_redpajama-incite-base-3b-v1,0.0,0.1875,,0.1875,40,mmlu
writer_palmyra-instruct-30,0.85,1.0,,1.0,40,mmlu
writer_palmyra-x,0.85,1.0,,1.0,40,mmlu
ai21_j2-grande,0.85,1.0,,1.0,40,mmlu
ai21_j2-jumbo,0.85,1.0,,1.0,40,mmlu
ai21_j2-large,0.85,0.725,,0.725,40,mmlu
openai_gpt-3.5-turbo-0301,0.85,0.975,,0.975,40,mmlu
together_redpajama-incite-base-3b-v1,0.0,0.1875,,0.1875,40,mmlu
writer_palmyra-instruct-30,0.85,1.0,,1.0,40,mmlu
writer_palmyra-x,0.85,1.0,,1.0,40,mmlu
ai21_j2-grande,0.85,1.0,,1.0,40,mmlu
ai21_j2-jumbo,0.85,1.0,,1.0,40,mmlu
ai21_j2-large,0.85,0.725,,0.725,40,mmlu
openai_gpt-3.5-turbo-0301,0.85,0.975,,0.975,40,mmlu
together_redpajama-incite-base-3b-v1,0.0,0.1875,,0.1875,40,mmlu
writer_palmyra-instruct-30,0.85,1.0,,1.0,40,mmlu
writer_palmyra-x,0.85,1.0,,1.0,40,mmlu
ai21_j2-grande,0.85,1.0,,1.0,40,mmlu
ai21_j2-jumbo,0.85,1.0,,1.0,40,mmlu
ai21_j2-large,0.85,0.725,,0.725,40,mmlu
openai_gpt-3.5-turbo-0301,0.85,0.975,,0.975,40,mmlu
together_redpajama-incite-base-3b-v1,0.0,0.1875,,0.1875,40,mmlu
writer_palmyra-instruct-30,0.85,1.0,,1.0,40,mmlu
writer_palmyra-x,0.85,1.0,,1.0,40,mmlu
ai21_j2-grande,0.85,1.0,,1.0,40,mmlu
ai21_j2-jumbo,0.85,1.0,,1.0,40,mmlu
ai21_j2-large,0.85,0.725,,0.725,40,mmlu
openai_gpt-3.5-turbo-0301,0.85,0.975,,0.975,40,mmlu
together_redpajama-incite-base-3b-v1,0.0,0.1875,,0.1875,40,mmlu
writer_palmyra-instruct-30,0.85,1.0,,1.0,40,mmlu
writer_palmyra-x,0.85,1.0,,1.0,40,mmlu
ai21_j2-grande,0.85,1.0,,1.0,40,mmlu
ai21_j2-jumbo,0.85,1.0,,1.0,40,mmlu
ai21_j2-large,0.85,0.725,,0.725,40,mmlu
openai_gpt-3.5-turbo-0301,0.85,0.975,,0.975,40,mmlu
together_redpajama-incite-base-3b-v1,0.0,0.1875,,0.1875,40,mmlu
writer_palmyra-instruct-30,0.85,1.0,,1.0,40,mmlu
writer_palmyra-x,0.85,1.0,,1.0,40,mmlu
ai21_j2-grande,0.85,1.0,,1.0,40,mmlu
ai21_j2-jumbo,0.85,1.0,,1.0,40,mmlu
ai21_j2-large,0.85,0.725,,0.725,40,mmlu
openai_gpt-3.5-turbo-0301,0.85,0.975,,0.975,40,mmlu
together_redpajama-incite-base-3b-v1,0.0,0.1875,,0.1875,40,mmlu
writer_palmyra-instruct-30,0.85,1.0,,1.0,40,mmlu
writer_palmyra-x,0.85,1.0,,1.0,40,mmlu
ai21_j2-grande,0.85,1.0,,1.0,40,mmlu
ai21_j2-jumbo,0.85,1.0,,1.0,40,mmlu
ai21_j2-large,0.85,0.725,,0.725,40,mmlu
openai_gpt-3.5-turbo-0301,0.85,0.975,,0.975,40,mmlu
together_redpajama-incite-base-3b-v1,0.0,0.1875,,0.1875,40,mmlu
writer_palmyra-instruct-30,0.85,1.0,,1.0,40,mmlu
writer_palmyra-x,0.85,1.0,,1.0,40,mmlu
