"split","aAcc","fAcc","qAcc"
"Overall","65.29968454258676","38.15028901734104","36.7032967032967"
"VS","73.61111111111111","43.103448275862064","50.56179775280899"
"VD","60.236886632825716","35.65217391304348","27.79783393501805"
"VS_ocr","66.66666666666666","42.30769230769231","33.33333333333333"
"VD_video","54.11764705882353","20.833333333333336","11.594202898550725"
"VD_ocr","78.65168539325843","62.7906976744186","60.46511627906976"
"VD_math","47.22222222222222","13.88888888888889","20.37037037037037"
"VS_map","62.5","27.27272727272727","25.0"
"VS_chart","76.15384615384615","45.0","64.47368421052632"
"VD_illusion","63.19444444444444","35.483870967741936","27.77777777777778"
"VD_figure","65.0","43.90243902439025","30.76923076923077"
"VS_table","80.35714285714286","53.57142857142857","55.81395348837209"
