"split","aAcc","fAcc","qAcc"
"Overall","67.08727655099895","46.82080924855491","42.857142857142854"
"VS","74.44444444444444","50.0","55.0561797752809"
"VD","62.605752961082906","45.21739130434783","35.018050541516246"
"VD_ocr","78.65168539325843","65.11627906976744","60.46511627906976"
"VD_video","53.529411764705884","16.666666666666664","18.84057971014493"
"VS_table","77.67857142857143","39.285714285714285","58.139534883720934"
"VD_math","50.92592592592593","22.22222222222222","25.925925925925924"
"VD_figure","90.0","80.48780487804879","79.48717948717949"
"VS_ocr","72.22222222222221","57.692307692307686","48.148148148148145"
"VS_map","60.9375","45.45454545454545","21.875"
"VD_illusion","56.94444444444444","43.54838709677419","18.055555555555554"
"VS_chart","79.23076923076923","55.00000000000001","69.73684210526315"
