"split","aAcc","fAcc","qAcc"
"Overall","60.98843322818086","33.23699421965318","32.527472527472526"
"VS","69.16666666666667","35.3448275862069","47.19101123595505"
"VD","56.0067681895093","32.17391304347826","23.104693140794225"
"VS_ocr","59.25925925925925","38.46153846153847","25.925925925925924"
"VD_math","57.407407407407405","19.444444444444446","31.48148148148148"
"VS_map","57.8125","18.181818181818183","25.0"
"VD_ocr","76.40449438202246","53.48837209302325","53.48837209302325"
"VS_table","82.14285714285714","53.57142857142857","62.7906976744186"
"VD_illusion","52.77777777777778","35.483870967741936","12.5"
"VD_figure","66.25","46.34146341463415","30.76923076923077"
"VD_video","42.35294117647059","6.25","4.3478260869565215"
"VS_chart","67.6923076923077","30.0","55.26315789473685"
