"split","aAcc","fAcc","qAcc"
"Overall","66.35120925341745","34.39306358381503","38.24175824175824"
"VD","64.29780033840947","36.08695652173913","33.57400722021661"
"VS","69.72222222222221","31.03448275862069","45.50561797752809"
"VD_illusion","59.72222222222222","25.806451612903224","22.22222222222222"
"VD_video","52.352941176470594","8.333333333333332","10.144927536231885"
"VS_chart","74.61538461538461","32.5","59.210526315789465"
"VS_table","75.0","32.142857142857146","53.48837209302325"
"VD_figure","72.5","51.21951219512195","46.15384615384615"
"VD_ocr","80.89887640449437","72.09302325581395","62.7906976744186"
"VD_math","69.44444444444444","30.555555555555557","46.2962962962963"
"VS_ocr","59.25925925925925","26.923076923076923","25.925925925925924"
"VS_map","59.375","31.818181818181817","18.75"
