"split","aAcc","fAcc","qAcc"
"Overall","53.31230283911672","25.722543352601157","26.153846153846157"
"VS","60.27777777777777","23.275862068965516","32.02247191011236"
"VD","49.06937394247039","26.956521739130434","22.382671480144403"
"VD_figure","73.75","56.09756097560976","53.84615384615385"
"VS_table","72.32142857142857","21.428571428571427","46.51162790697674"
"VS_chart","59.23076923076923","20.0","38.15789473684211"
"VS_ocr","42.592592592592595","19.230769230769234","14.814814814814813"
"VS_map","56.25","36.36363636363637","12.5"
"VD_illusion","42.36111111111111","19.35483870967742","11.11111111111111"
"VD_math","43.51851851851852","11.11111111111111","18.51851851851852"
"VD_ocr","66.29213483146067","48.837209302325576","41.86046511627907"
"VD_video","37.64705882352941","4.166666666666666","7.246376811594203"
