model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,0.0,0.5405,,0.5405,2000,openbookqa
ai21_j2-jumbo,0.0,0.5515,,0.5515,2000,openbookqa
ai21_j2-large,0.0,0.527,,0.527,2000,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,2000,openbookqa
ai21_j2-grande,0.0,0.5385,,0.5385,2000,openbookqa
ai21_j2-jumbo,0.0,0.544,,0.544,2000,openbookqa
ai21_j2-large,0.0,0.534,,0.534,2000,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,2000,openbookqa
ai21_j2-grande,0.0,0.532,,0.532,2000,openbookqa
ai21_j2-jumbo,0.0,0.5455,,0.5455,2000,openbookqa
ai21_j2-large,0.0,0.535,,0.535,2000,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,2000,openbookqa
ai21_j2-grande,0.0,0.5305,,0.5305,2000,openbookqa
ai21_j2-jumbo,0.0,0.552,,0.552,2000,openbookqa
ai21_j2-large,0.0,0.515,,0.515,2000,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,2000,openbookqa
ai21_j2-grande,0.0,0.534,,0.534,2000,openbookqa
ai21_j2-jumbo,0.0,0.5505,,0.5505,2000,openbookqa
ai21_j2-large,0.0,0.529,,0.529,2000,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,2000,openbookqa
ai21_j2-grande,0.0,0.543,,0.543,2000,openbookqa
ai21_j2-jumbo,0.0,0.5455,,0.5455,2000,openbookqa
ai21_j2-large,0.0,0.5305,,0.5305,2000,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,2000,openbookqa
ai21_j2-grande,0.0,0.527,,0.527,2000,openbookqa
ai21_j2-jumbo,0.0,0.566,,0.566,2000,openbookqa
ai21_j2-large,0.0,0.522,,0.522,2000,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,2000,openbookqa
ai21_j2-grande,0.0,0.549,,0.549,2000,openbookqa
ai21_j2-jumbo,0.0,0.564,,0.564,2000,openbookqa
ai21_j2-large,0.0,0.527,,0.527,2000,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,2000,openbookqa
ai21_j2-grande,0.0,0.535,,0.535,2000,openbookqa
ai21_j2-jumbo,0.0,0.5565,,0.5565,2000,openbookqa
ai21_j2-large,0.0,0.5265,,0.5265,2000,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,2000,openbookqa
ai21_j2-grande,0.0,0.548,,0.548,2000,openbookqa
ai21_j2-jumbo,0.0,0.5745,,0.5745,2000,openbookqa
ai21_j2-large,0.0,0.5265,,0.5265,2000,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,2000,openbookqa
