model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,1.17,0.79,,0.79,100,boolq
ai21_j2-jumbo,1.17,0.78,,0.78,100,boolq
ai21_j2-large,1.17,0.73,,0.73,100,boolq
openai_gpt-3.5-turbo-0301,1.17,0.74,,0.74,100,boolq
together_redpajama-incite-base-3b-v1,0.0,0.7307692307692307,,0.7307692307692307,100,boolq
writer_palmyra-instruct-30,1.17,0.77,,0.77,100,boolq
writer_palmyra-x,1.17,0.91,,0.91,100,boolq
ai21_j2-grande,1.08,0.81,,0.81,100,boolq
ai21_j2-jumbo,1.08,0.82,,0.82,100,boolq
ai21_j2-large,1.08,0.77,,0.77,100,boolq
openai_gpt-3.5-turbo-0301,1.08,0.74,,0.74,100,boolq
together_redpajama-incite-base-3b-v1,0.0,0.7,,0.7,100,boolq
writer_palmyra-instruct-30,1.08,0.74,,0.74,100,boolq
writer_palmyra-x,1.08,0.94,,0.94,100,boolq
ai21_j2-grande,0.85,0.84,,0.84,100,boolq
ai21_j2-jumbo,0.85,0.81,,0.81,100,boolq
ai21_j2-large,0.85,0.75,,0.75,100,boolq
openai_gpt-3.5-turbo-0301,0.85,0.77,,0.77,100,boolq
together_redpajama-incite-base-3b-v1,0.0,0.7560975609756098,,0.7560975609756098,100,boolq
writer_palmyra-instruct-30,0.85,0.74,,0.74,100,boolq
writer_palmyra-x,0.85,0.85,,0.85,100,boolq
ai21_j2-grande,0.77,0.87,,0.87,100,boolq
ai21_j2-jumbo,0.77,0.85,,0.85,100,boolq
ai21_j2-large,0.77,0.73,,0.73,100,boolq
openai_gpt-3.5-turbo-0301,0.77,0.68,,0.68,100,boolq
together_redpajama-incite-base-3b-v1,0.0,0.7021276595744681,,0.7021276595744681,100,boolq
writer_palmyra-instruct-30,0.77,0.75,,0.75,100,boolq
writer_palmyra-x,0.77,0.92,,0.92,100,boolq
ai21_j2-grande,0.93,0.81,,0.81,100,boolq
ai21_j2-jumbo,0.93,0.83,,0.83,100,boolq
ai21_j2-large,0.93,0.68,,0.68,100,boolq
openai_gpt-3.5-turbo-0301,0.93,0.79,,0.79,100,boolq
together_redpajama-incite-base-3b-v1,0.0,0.8055555555555556,,0.8055555555555556,100,boolq
writer_palmyra-instruct-30,0.93,0.71,,0.71,100,boolq
writer_palmyra-x,0.93,0.92,,0.92,100,boolq
ai21_j2-grande,0.86,0.84,,0.84,100,boolq
ai21_j2-jumbo,0.86,0.79,,0.79,100,boolq
ai21_j2-large,0.86,0.78,,0.78,100,boolq
openai_gpt-3.5-turbo-0301,0.86,0.66,,0.66,100,boolq
together_redpajama-incite-base-3b-v1,0.0,0.6341463414634146,,0.6341463414634146,100,boolq
writer_palmyra-instruct-30,0.86,0.72,,0.72,100,boolq
writer_palmyra-x,0.86,0.88,,0.88,100,boolq
ai21_j2-grande,0.9,0.86,,0.86,100,boolq
ai21_j2-jumbo,0.9,0.83,,0.83,100,boolq
ai21_j2-large,0.9,0.72,,0.72,100,boolq
openai_gpt-3.5-turbo-0301,0.9,0.72,,0.72,100,boolq
together_redpajama-incite-base-3b-v1,0.0,0.7105263157894737,,0.7105263157894737,100,boolq
writer_palmyra-instruct-30,0.9,0.81,,0.81,100,boolq
writer_palmyra-x,0.9,0.93,,0.93,100,boolq
ai21_j2-grande,0.95,0.87,,0.87,100,boolq
ai21_j2-jumbo,0.95,0.89,,0.89,100,boolq
ai21_j2-large,0.95,0.76,,0.76,100,boolq
openai_gpt-3.5-turbo-0301,0.95,0.66,,0.66,100,boolq
together_redpajama-incite-base-3b-v1,0.0,0.8205128205128205,,0.8205128205128205,100,boolq
writer_palmyra-instruct-30,0.95,0.75,,0.75,100,boolq
writer_palmyra-x,0.95,0.91,,0.91,100,boolq
ai21_j2-grande,1.06,0.83,,0.83,100,boolq
ai21_j2-jumbo,1.06,0.82,,0.82,100,boolq
ai21_j2-large,1.06,0.74,,0.74,100,boolq
openai_gpt-3.5-turbo-0301,1.06,0.71,,0.71,100,boolq
together_redpajama-incite-base-3b-v1,0.0,0.7096774193548387,,0.7096774193548387,100,boolq
writer_palmyra-instruct-30,1.06,0.81,,0.81,100,boolq
writer_palmyra-x,1.06,0.92,,0.92,100,boolq
ai21_j2-grande,0.84,0.86,,0.86,100,boolq
ai21_j2-jumbo,0.84,0.84,,0.84,100,boolq
ai21_j2-large,0.84,0.73,,0.73,100,boolq
openai_gpt-3.5-turbo-0301,0.84,0.73,,0.73,100,boolq
together_redpajama-incite-base-3b-v1,0.0,0.6829268292682927,,0.6829268292682927,100,boolq
writer_palmyra-instruct-30,0.84,0.73,,0.73,100,boolq
writer_palmyra-x,0.84,0.9,,0.9,100,boolq
