model,train_trial_index,score,balanced_score,n_samples,scenario
ai21_j2-grande,1.4,0.8,0.15208888888888888,10,civil_comments
ai21_j2-jumbo,1.4,0.3,0.05703333333333334,10,civil_comments
ai21_j2-large,1.4,0.5,0.09505555555555556,10,civil_comments
openai_gpt-3.5-turbo-0301,1.4,0.5,0.09505555555555556,10,civil_comments
together_redpajama-incite-base-3b-v1,0.0,1.0,0.19011111111111112,10,civil_comments
writer_palmyra-instruct-30,1.4,0.6,0.11406666666666668,10,civil_comments
writer_palmyra-x,1.4,0.0,0.0,10,civil_comments
ai21_j2-grande,1.0,0.5,0.09505555555555556,10,civil_comments
ai21_j2-jumbo,1.0,0.6,0.23802222222222222,10,civil_comments
ai21_j2-large,1.0,0.6,0.11406666666666668,10,civil_comments
openai_gpt-3.5-turbo-0301,1.0,0.8,0.3380222222222222,10,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6666666666666666,0.12674074074074074,10,civil_comments
writer_palmyra-instruct-30,1.0,0.6,0.23802222222222222,10,civil_comments
writer_palmyra-x,1.0,0.0,0.0,10,civil_comments
ai21_j2-grande,1.2,0.9,0.1711,10,civil_comments
ai21_j2-jumbo,1.2,0.3,0.05703333333333334,10,civil_comments
ai21_j2-large,1.2,0.7,0.1330777777777778,10,civil_comments
openai_gpt-3.5-turbo-0301,1.2,0.7,0.1330777777777778,10,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5,0.09505555555555556,10,civil_comments
writer_palmyra-instruct-30,1.2,0.7,0.1330777777777778,10,civil_comments
writer_palmyra-x,1.2,0.0,0.0,10,civil_comments
ai21_j2-grande,1.4,0.7,0.1330777777777778,10,civil_comments
ai21_j2-jumbo,1.4,0.3,0.11901111111111111,10,civil_comments
ai21_j2-large,1.4,0.4,0.07604444444444444,10,civil_comments
openai_gpt-3.5-turbo-0301,1.4,0.7,0.1330777777777778,10,civil_comments
together_redpajama-incite-base-3b-v1,0.0,1.0,0.19011111111111112,10,civil_comments
writer_palmyra-instruct-30,1.4,0.5,0.15703333333333333,10,civil_comments
writer_palmyra-x,1.4,0.0,0.0,10,civil_comments
ai21_j2-grande,0.8,0.8,0.15208888888888888,10,civil_comments
ai21_j2-jumbo,0.8,0.6,0.23802222222222222,10,civil_comments
ai21_j2-large,0.8,0.7,0.1330777777777778,10,civil_comments
openai_gpt-3.5-turbo-0301,0.8,0.8,0.15208888888888888,10,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.75,0.14258333333333334,10,civil_comments
writer_palmyra-instruct-30,0.8,0.6,0.17604444444444445,10,civil_comments
writer_palmyra-x,0.8,0.0,0.0,10,civil_comments
ai21_j2-grande,1.0,0.9,0.23307777777777777,10,civil_comments
ai21_j2-jumbo,1.0,0.1,0.08098888888888889,10,civil_comments
ai21_j2-large,1.0,0.5,0.09505555555555556,10,civil_comments
openai_gpt-3.5-turbo-0301,1.0,0.5,0.21901111111111113,10,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5,0.09505555555555556,10,civil_comments
writer_palmyra-instruct-30,1.0,0.5,0.15703333333333333,10,civil_comments
writer_palmyra-x,1.0,0.0,0.0,10,civil_comments
ai21_j2-grande,1.4,0.6,0.11406666666666668,10,civil_comments
ai21_j2-jumbo,1.4,0.2,0.1,10,civil_comments
ai21_j2-large,1.4,0.8,0.2760444444444444,10,civil_comments
openai_gpt-3.5-turbo-0301,1.4,0.9,0.23307777777777777,10,civil_comments
writer_palmyra-instruct-30,1.4,0.6,0.11406666666666668,10,civil_comments
writer_palmyra-x,1.4,0.0,0.0,10,civil_comments
ai21_j2-grande,0.9,0.7,0.1330777777777778,10,civil_comments
ai21_j2-jumbo,0.9,0.2,0.03802222222222222,10,civil_comments
ai21_j2-large,0.9,0.7,0.19505555555555557,10,civil_comments
openai_gpt-3.5-turbo-0301,0.9,0.7,0.1330777777777778,10,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.75,0.14258333333333334,10,civil_comments
writer_palmyra-instruct-30,0.9,0.7,0.1330777777777778,10,civil_comments
writer_palmyra-x,0.9,0.0,0.0,10,civil_comments
ai21_j2-grande,1.3,0.5,0.09505555555555556,10,civil_comments
ai21_j2-jumbo,1.3,0.7,0.3809888888888889,10,civil_comments
ai21_j2-large,1.3,0.6,0.17604444444444445,10,civil_comments
openai_gpt-3.5-turbo-0301,1.3,0.8,0.3380222222222222,10,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6666666666666666,0.12674074074074074,10,civil_comments
writer_palmyra-instruct-30,1.3,0.7,0.31901111111111113,10,civil_comments
writer_palmyra-x,1.3,0.0,0.0,10,civil_comments
ai21_j2-grande,0.7,1.0,0.19011111111111112,10,civil_comments
ai21_j2-jumbo,0.7,0.3,0.05703333333333334,10,civil_comments
ai21_j2-large,0.7,0.7,0.1330777777777778,10,civil_comments
openai_gpt-3.5-turbo-0301,0.7,0.5,0.09505555555555556,10,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.4,0.07604444444444444,10,civil_comments
writer_palmyra-instruct-30,0.7,0.7,0.1330777777777778,10,civil_comments
writer_palmyra-x,0.7,0.0,0.0,10,civil_comments
