model,train_trial_index,score,balanced_score,n_samples,scenario
ai21_j2-grande,0.99775,0.771,0.16749316666666667,4000,civil_comments
ai21_j2-jumbo,0.99775,0.38725,0.18332119444444445,4000,civil_comments
ai21_j2-large,0.99775,0.6395,0.18246922222222223,4000,civil_comments
openai_gpt-3.5-turbo-0301,0.99775,0.6475,0.21575372222222222,4000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6094584286803967,0.16597652343418934,4000,civil_comments
writer_palmyra-instruct-30,0.99775,0.60125,0.17550736111111112,4000,civil_comments
writer_palmyra-x,0.99775,0.0145,0.0030665,4000,civil_comments
ai21_j2-grande,0.99325,0.77775,0.16691708333333335,4000,civil_comments
ai21_j2-jumbo,0.99325,0.372,0.17097038888888888,4000,civil_comments
ai21_j2-large,0.99325,0.63125,0.17454808333333333,4000,civil_comments
openai_gpt-3.5-turbo-0301,0.99325,0.6325,0.20376033333333335,4000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6162613981762918,0.15671842283012496,4000,civil_comments
writer_palmyra-instruct-30,0.99325,0.595,0.1699807222222222,4000,civil_comments
writer_palmyra-x,0.99325,0.0135,0.0027214444444444447,4000,civil_comments
ai21_j2-grande,1.0075,0.77275,0.17092475000000001,4000,civil_comments
ai21_j2-jumbo,1.0075,0.38075,0.18812830555555557,4000,civil_comments
ai21_j2-large,1.0075,0.62975,0.18092552777777776,4000,civil_comments
openai_gpt-3.5-turbo-0301,1.0075,0.62775,0.21463308333333334,4000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6009174311926605,0.16399388379204893,4000,civil_comments
writer_palmyra-instruct-30,1.0075,0.59025,0.17651502777777778,4000,civil_comments
writer_palmyra-x,1.0075,0.014,0.0026615555555555555,4000,civil_comments
ai21_j2-grande,1.00125,0.77975,0.16419841666666668,4000,civil_comments
ai21_j2-jumbo,1.00125,0.3585,0.1666995,4000,civil_comments
ai21_j2-large,1.00125,0.6245,0.16877144444444445,4000,civil_comments
openai_gpt-3.5-turbo-0301,1.00125,0.63675,0.20596280555555554,4000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6155026861089793,0.15316363946448366,4000,civil_comments
writer_palmyra-instruct-30,1.00125,0.58525,0.16781725,4000,civil_comments
writer_palmyra-x,1.00125,0.01425,0.0033288611111111114,4000,civil_comments
ai21_j2-grande,1.00125,0.76825,0.16418136111111112,4000,civil_comments
ai21_j2-jumbo,1.00125,0.36325,0.17411019444444442,4000,civil_comments
ai21_j2-large,1.00125,0.6185,0.17196922222222222,4000,civil_comments
openai_gpt-3.5-turbo-0301,1.00125,0.63275,0.20938586111111113,4000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6206373292867982,0.1678356095093576,4000,civil_comments
writer_palmyra-instruct-30,1.00125,0.59875,0.17534197222222223,4000,civil_comments
writer_palmyra-x,1.00125,0.01125,0.002448638888888889,4000,civil_comments
ai21_j2-grande,0.99825,0.7815,0.16670033333333334,4000,civil_comments
ai21_j2-jumbo,0.99825,0.36575,0.1721063611111111,4000,civil_comments
ai21_j2-large,0.99825,0.642,0.17628188888888888,4000,civil_comments
openai_gpt-3.5-turbo-0301,0.99825,0.622,0.20579272222222225,4000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6174043510877719,0.16991472868217053,4000,civil_comments
writer_palmyra-instruct-30,0.99825,0.5865,0.1680548888888889,4000,civil_comments
writer_palmyra-x,0.99825,0.0105,0.002151111111111111,4000,civil_comments
ai21_j2-grande,1.01,0.78,0.1685843888888889,4000,civil_comments
ai21_j2-jumbo,1.01,0.366,0.17261872222222224,4000,civil_comments
ai21_j2-large,1.01,0.6375,0.17465166666666668,4000,civil_comments
openai_gpt-3.5-turbo-0301,1.01,0.6355,0.20711966666666665,4000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6114503816793894,0.15929677692960137,4000,civil_comments
writer_palmyra-instruct-30,1.01,0.595,0.16905105555555555,4000,civil_comments
writer_palmyra-x,1.01,0.01225,0.0023288611111111114,4000,civil_comments
ai21_j2-grande,0.963,0.78725,0.16934291666666668,4000,civil_comments
ai21_j2-jumbo,0.963,0.3765,0.17771377777777778,4000,civil_comments
ai21_j2-large,0.963,0.632,0.17515550000000002,4000,civil_comments
openai_gpt-3.5-turbo-0301,0.963,0.6315,0.20620427777777778,4000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6257142857142857,0.16543857142857143,4000,civil_comments
writer_palmyra-instruct-30,0.963,0.604,0.17370600000000003,4000,civil_comments
writer_palmyra-x,0.963,0.01225,0.00263875,4000,civil_comments
ai21_j2-grande,0.993,0.784,0.16810527777777778,4000,civil_comments
ai21_j2-jumbo,0.993,0.37225,0.1722574722222222,4000,civil_comments
ai21_j2-large,0.993,0.63725,0.1750689722222222,4000,civil_comments
openai_gpt-3.5-turbo-0301,0.993,0.644,0.2079608888888889,4000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5982142857142857,0.15707473544973544,4000,civil_comments
writer_palmyra-instruct-30,0.993,0.594,0.1683961111111111,4000,civil_comments
writer_palmyra-x,0.993,0.01675,0.00349425,4000,civil_comments
ai21_j2-grande,0.968,0.77425,0.16966047222222225,4000,civil_comments
ai21_j2-jumbo,0.968,0.372,0.17887255555555556,4000,civil_comments
ai21_j2-large,0.968,0.63525,0.18104147222222225,4000,civil_comments
openai_gpt-3.5-turbo-0301,0.968,0.63775,0.21188586111111113,4000,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6396011396011396,0.170153371320038,4000,civil_comments
writer_palmyra-instruct-30,0.968,0.6,0.17557961111111112,4000,civil_comments
writer_palmyra-x,0.968,0.0145,0.0029115555555555557,4000,civil_comments
