model,train_trial_index,score,balanced_score,n_samples,scenario
ai21_j2-grande,0.92,0.775,0.1566327777777778,200,civil_comments
ai21_j2-jumbo,0.92,0.29,0.13880222222222222,200,civil_comments
ai21_j2-large,0.92,0.595,0.15340166666666666,200,civil_comments
openai_gpt-3.5-turbo-0301,0.92,0.59,0.18344000000000002,200,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6428571428571429,0.19304603174603174,200,civil_comments
writer_palmyra-instruct-30,0.92,0.58,0.16294555555555554,200,civil_comments
writer_palmyra-x,0.92,0.015,0.002851666666666667,200,civil_comments
ai21_j2-grande,1.03,0.725,0.17191833333333334,200,civil_comments
ai21_j2-jumbo,1.03,0.37,0.2097911111111111,200,civil_comments
ai21_j2-large,1.03,0.635,0.18889611111111113,200,civil_comments
openai_gpt-3.5-turbo-0301,1.03,0.645,0.23728055555555558,200,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6,0.17604444444444445,200,civil_comments
writer_palmyra-instruct-30,1.03,0.53,0.16893444444444444,200,civil_comments
writer_palmyra-x,1.03,0.015,0.002851666666666667,200,civil_comments
ai21_j2-grande,1.005,0.805,0.18712722222222222,200,civil_comments
ai21_j2-jumbo,1.005,0.35,0.16570333333333334,200,civil_comments
ai21_j2-large,1.005,0.59,0.17104444444444447,200,civil_comments
openai_gpt-3.5-turbo-0301,1.005,0.675,0.2150938888888889,200,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5733333333333334,0.14205185185185187,200,civil_comments
writer_palmyra-instruct-30,1.005,0.575,0.17129166666666668,200,civil_comments
writer_palmyra-x,1.005,0.015,0.002851666666666667,200,civil_comments
ai21_j2-grande,0.91,0.79,0.1687811111111111,200,civil_comments
ai21_j2-jumbo,0.91,0.395,0.1804561111111111,200,civil_comments
ai21_j2-large,0.91,0.64,0.17745111111111112,200,civil_comments
openai_gpt-3.5-turbo-0301,0.91,0.65,0.19174777777777777,200,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5714285714285714,0.13278210678210678,200,civil_comments
writer_palmyra-instruct-30,0.91,0.61,0.17174777777777778,200,civil_comments
writer_palmyra-x,0.91,0.02,0.0038022222222222225,200,civil_comments
ai21_j2-grande,0.96,0.755,0.16212722222222223,200,civil_comments
ai21_j2-jumbo,0.96,0.37,0.18190111111111112,200,civil_comments
ai21_j2-large,0.96,0.615,0.18199500000000002,200,civil_comments
openai_gpt-3.5-turbo-0301,0.96,0.595,0.1967861111111111,200,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5492957746478874,0.15680281690140846,200,civil_comments
writer_palmyra-instruct-30,0.96,0.555,0.16439055555555554,200,civil_comments
writer_palmyra-x,0.96,0.025,0.004752777777777778,200,civil_comments
ai21_j2-grande,1.025,0.81,0.17258333333333334,200,civil_comments
ai21_j2-jumbo,1.025,0.345,0.16165388888888887,200,civil_comments
ai21_j2-large,1.025,0.685,0.1860061111111111,200,civil_comments
openai_gpt-3.5-turbo-0301,1.025,0.63,0.20344,200,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.640625,0.1508420138888889,200,civil_comments
writer_palmyra-instruct-30,1.025,0.61,0.16864888888888888,200,civil_comments
writer_palmyra-x,1.025,0.025,0.004752777777777778,200,civil_comments
ai21_j2-grande,0.985,0.745,0.15402833333333332,200,civil_comments
ai21_j2-jumbo,0.985,0.365,0.1654561111111111,200,civil_comments
ai21_j2-large,0.985,0.67,0.18005555555555555,200,civil_comments
openai_gpt-3.5-turbo-0301,0.985,0.69,0.21174777777777776,200,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6164383561643836,0.15115220700152207,200,civil_comments
writer_palmyra-instruct-30,0.985,0.555,0.14889611111111112,200,civil_comments
writer_palmyra-x,0.985,0.015,0.002851666666666667,200,civil_comments
ai21_j2-grande,1.065,0.795,0.16973166666666667,200,civil_comments
ai21_j2-jumbo,1.065,0.35,0.15950555555555554,200,civil_comments
ai21_j2-large,1.065,0.645,0.17220388888888888,200,civil_comments
openai_gpt-3.5-turbo-0301,1.065,0.695,0.21889611111111112,200,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6363636363636364,0.16605454545454548,200,civil_comments
writer_palmyra-instruct-30,1.065,0.61,0.18414333333333335,200,civil_comments
writer_palmyra-x,1.065,0.01,0.0019011111111111112,200,civil_comments
ai21_j2-grande,1.05,0.79,0.1656822222222222,200,civil_comments
ai21_j2-jumbo,1.05,0.345,0.1554561111111111,200,civil_comments
ai21_j2-large,1.05,0.64,0.16195666666666667,200,civil_comments
openai_gpt-3.5-turbo-0301,1.05,0.66,0.19674777777777777,200,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5483870967741935,0.14424014336917565,200,civil_comments
writer_palmyra-instruct-30,1.05,0.6,0.15125333333333335,200,civil_comments
writer_palmyra-x,1.05,0.005,0.0009505555555555556,200,civil_comments
ai21_j2-grande,1.005,0.785,0.18952277777777776,200,civil_comments
ai21_j2-jumbo,1.005,0.41,0.19260444444444447,200,civil_comments
ai21_j2-large,1.005,0.63,0.19724222222222224,200,civil_comments
openai_gpt-3.5-turbo-0301,1.005,0.64,0.2301322222222222,200,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6515151515151515,0.1802037037037037,200,civil_comments
writer_palmyra-instruct-30,1.005,0.56,0.18083555555555555,200,civil_comments
writer_palmyra-x,1.005,0.02,0.0038022222222222225,200,civil_comments
