model,train_trial_index,score,balanced_score,n_samples,scenario
ai21_j2-grande,1.038,0.766,0.16669755555555557,500,civil_comments
ai21_j2-jumbo,1.038,0.374,0.16654733333333335,500,civil_comments
ai21_j2-large,1.038,0.662,0.18535222222222222,500,civil_comments
openai_gpt-3.5-turbo-0301,1.038,0.644,0.20672133333333334,500,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6036585365853658,0.15633265582655825,500,civil_comments
writer_palmyra-instruct-30,1.038,0.604,0.16193022222222223,500,civil_comments
writer_palmyra-x,1.038,0.012,0.0022813333333333336,500,civil_comments
ai21_j2-grande,0.968,0.788,0.17088,500,civil_comments
ai21_j2-jumbo,0.968,0.36,0.17380222222222222,500,civil_comments
ai21_j2-large,0.968,0.632,0.17840933333333334,500,civil_comments
openai_gpt-3.5-turbo-0301,0.968,0.646,0.20834111111111112,500,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5786516853932584,0.13438139825218476,500,civil_comments
writer_palmyra-instruct-30,0.968,0.574,0.16242466666666666,500,civil_comments
writer_palmyra-x,0.968,0.016,0.003041777777777778,500,civil_comments
ai21_j2-grande,0.956,0.778,0.16773933333333335,500,civil_comments
ai21_j2-jumbo,0.956,0.358,0.1647451111111111,500,civil_comments
ai21_j2-large,0.956,0.672,0.18601377777777778,500,civil_comments
openai_gpt-3.5-turbo-0301,0.956,0.616,0.20015866666666668,500,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5659340659340659,0.14504945054945056,500,civil_comments
writer_palmyra-instruct-30,0.956,0.588,0.17252355555555557,500,civil_comments
writer_palmyra-x,0.956,0.02,0.006281333333333333,500,civil_comments
ai21_j2-grande,0.966,0.806,0.17306244444444446,500,civil_comments
ai21_j2-jumbo,0.966,0.354,0.16770333333333334,500,civil_comments
ai21_j2-large,0.966,0.618,0.16335222222222223,500,civil_comments
openai_gpt-3.5-turbo-0301,0.966,0.626,0.20825755555555556,500,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.611764705882353,0.15640653594771242,500,civil_comments
writer_palmyra-instruct-30,0.966,0.606,0.17842466666666668,500,civil_comments
writer_palmyra-x,0.966,0.004,0.0007604444444444444,500,civil_comments
ai21_j2-grande,0.994,0.802,0.16734377777777779,500,civil_comments
ai21_j2-jumbo,0.994,0.346,0.15006822222222224,500,civil_comments
ai21_j2-large,0.994,0.626,0.15991488888888888,500,civil_comments
openai_gpt-3.5-turbo-0301,0.994,0.622,0.18642466666666666,500,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6627218934911243,0.17366600920447076,500,civil_comments
writer_palmyra-instruct-30,0.994,0.578,0.15202911111111111,500,civil_comments
writer_palmyra-x,0.994,0.014,0.0026615555555555555,500,civil_comments
ai21_j2-grande,1.0,0.796,0.16620311111111113,500,civil_comments
ai21_j2-jumbo,1.0,0.334,0.15770333333333333,500,civil_comments
ai21_j2-large,1.0,0.634,0.1725917777777778,500,civil_comments
openai_gpt-3.5-turbo-0301,1.0,0.628,0.19500266666666666,500,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5975609756097561,0.15895257452574527,500,civil_comments
writer_palmyra-instruct-30,1.0,0.628,0.16773244444444443,500,civil_comments
writer_palmyra-x,1.0,0.014,0.0026615555555555555,500,civil_comments
ai21_j2-grande,1.014,0.828,0.18220311111111112,500,civil_comments
ai21_j2-jumbo,1.014,0.36,0.16140666666666667,500,civil_comments
ai21_j2-large,1.014,0.652,0.17477422222222222,500,civil_comments
openai_gpt-3.5-turbo-0301,1.014,0.622,0.19262244444444446,500,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6265822784810127,0.16619198312236286,500,civil_comments
writer_palmyra-instruct-30,1.014,0.624,0.17440933333333333,500,civil_comments
writer_palmyra-x,1.014,0.014,0.0026615555555555555,500,civil_comments
ai21_j2-grande,0.984,0.784,0.16764044444444445,500,civil_comments
ai21_j2-jumbo,0.984,0.372,0.16988577777777777,500,civil_comments
ai21_j2-large,0.984,0.656,0.18173244444444445,500,civil_comments
openai_gpt-3.5-turbo-0301,0.984,0.626,0.1983411111111111,500,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.5647058823529412,0.14016862745098038,500,civil_comments
writer_palmyra-instruct-30,0.984,0.588,0.15516977777777777,500,civil_comments
writer_palmyra-x,0.984,0.018,0.003422,500,civil_comments
ai21_j2-grande,1.048,0.792,0.16916133333333336,500,civil_comments
ai21_j2-jumbo,1.048,0.378,0.172266,500,civil_comments
ai21_j2-large,1.048,0.676,0.1904928888888889,500,civil_comments
openai_gpt-3.5-turbo-0301,1.048,0.67,0.217862,500,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6405228758169934,0.18253304284676836,500,civil_comments
writer_palmyra-instruct-30,1.048,0.608,0.17260711111111113,500,civil_comments
writer_palmyra-x,1.048,0.004,0.0007604444444444444,500,civil_comments
ai21_j2-grande,1.02,0.768,0.16583822222222222,500,civil_comments
ai21_j2-jumbo,1.02,0.408,0.18788577777777776,500,civil_comments
ai21_j2-large,1.02,0.656,0.17925333333333332,500,civil_comments
openai_gpt-3.5-turbo-0301,1.02,0.63,0.209018,500,civil_comments
together_redpajama-incite-base-3b-v1,0.0,0.6227544910179641,0.15179374584165004,500,civil_comments
writer_palmyra-instruct-30,1.02,0.63,0.18918511111111114,500,civil_comments
writer_palmyra-x,1.02,0.016,0.003041777777777778,500,civil_comments
