model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,0.0,0.52,,0.52,50,openbookqa
ai21_j2-jumbo,0.0,0.62,,0.62,50,openbookqa
ai21_j2-large,0.0,0.44,,0.44,50,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,50,openbookqa
ai21_j2-grande,0.0,0.58,,0.58,50,openbookqa
ai21_j2-jumbo,0.0,0.5,,0.5,50,openbookqa
ai21_j2-large,0.0,0.48,,0.48,50,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,50,openbookqa
ai21_j2-grande,0.0,0.48,,0.48,50,openbookqa
ai21_j2-jumbo,0.0,0.52,,0.52,50,openbookqa
ai21_j2-large,0.0,0.5,,0.5,50,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,50,openbookqa
ai21_j2-grande,0.0,0.6,,0.6,50,openbookqa
ai21_j2-jumbo,0.0,0.48,,0.48,50,openbookqa
ai21_j2-large,0.0,0.56,,0.56,50,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,50,openbookqa
ai21_j2-grande,0.0,0.4,,0.4,50,openbookqa
ai21_j2-jumbo,0.0,0.52,,0.52,50,openbookqa
ai21_j2-large,0.0,0.38,,0.38,50,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,50,openbookqa
ai21_j2-grande,0.0,0.64,,0.64,50,openbookqa
ai21_j2-jumbo,0.0,0.56,,0.56,50,openbookqa
ai21_j2-large,0.0,0.6,,0.6,50,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,50,openbookqa
ai21_j2-grande,0.0,0.38,,0.38,50,openbookqa
ai21_j2-jumbo,0.0,0.46,,0.46,50,openbookqa
ai21_j2-large,0.0,0.5,,0.5,50,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,50,openbookqa
ai21_j2-grande,0.0,0.54,,0.54,50,openbookqa
ai21_j2-jumbo,0.0,0.54,,0.54,50,openbookqa
ai21_j2-large,0.0,0.4,,0.4,50,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,50,openbookqa
ai21_j2-grande,0.0,0.58,,0.58,50,openbookqa
ai21_j2-jumbo,0.0,0.58,,0.58,50,openbookqa
ai21_j2-large,0.0,0.56,,0.56,50,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,50,openbookqa
ai21_j2-grande,0.0,0.6,,0.6,50,openbookqa
ai21_j2-jumbo,0.0,0.62,,0.62,50,openbookqa
ai21_j2-large,0.0,0.58,,0.58,50,openbookqa
together_redpajama-incite-base-3b-v1,0.0,0.25,,0.25,50,openbookqa
