model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
ai21_j2-grande,1.0058,0.8282,,0.8282,10000,boolq
ai21_j2-jumbo,1.0058,0.8307,,0.8307,10000,boolq
ai21_j2-large,1.0058,0.7412,,0.7412,10000,boolq
openai_gpt-3.5-turbo-0301,1.0058,0.7429,,0.7429,10000,boolq
together_redpajama-incite-base-3b-v1,0.0,0.6846084064106441,,0.6846084064106441,10000,boolq
writer_palmyra-instruct-30,1.0058,0.7597,,0.7597,10000,boolq
writer_palmyra-x,1.0058,0.9018,,0.9018,10000,boolq
ai21_j2-grande,0.9922,0.8292,,0.8292,10000,boolq
ai21_j2-jumbo,0.9922,0.8311,,0.8311,10000,boolq
ai21_j2-large,0.9922,0.7407,,0.7407,10000,boolq
openai_gpt-3.5-turbo-0301,0.9922,0.7379,,0.7379,10000,boolq
together_redpajama-incite-base-3b-v1,0.0,0.694156036784337,,0.694156036784337,10000,boolq
writer_palmyra-instruct-30,0.9922,0.7588,,0.7588,10000,boolq
writer_palmyra-x,0.9922,0.8987,,0.8987,10000,boolq
ai21_j2-grande,0.9898,0.8244,,0.8244,10000,boolq
ai21_j2-jumbo,0.9898,0.8278,,0.8278,10000,boolq
ai21_j2-large,0.9898,0.7364,,0.7364,10000,boolq
openai_gpt-3.5-turbo-0301,0.9898,0.7353,,0.7353,10000,boolq
together_redpajama-incite-base-3b-v1,0.0,0.6781268524007114,,0.6781268524007114,10000,boolq
writer_palmyra-instruct-30,0.9898,0.7514,,0.7514,10000,boolq
writer_palmyra-x,0.9898,0.896,,0.896,10000,boolq
ai21_j2-grande,0.9872,0.8228,,0.8228,10000,boolq
ai21_j2-jumbo,0.9872,0.8265,,0.8265,10000,boolq
ai21_j2-large,0.9872,0.7456,,0.7456,10000,boolq
openai_gpt-3.5-turbo-0301,0.9872,0.7353,,0.7353,10000,boolq
together_redpajama-incite-base-3b-v1,0.0,0.6859430604982206,,0.6859430604982206,10000,boolq
writer_palmyra-instruct-30,0.9872,0.7587,,0.7587,10000,boolq
writer_palmyra-x,0.9872,0.8939,,0.8939,10000,boolq
ai21_j2-grande,0.9955,0.8254,,0.8254,10000,boolq
ai21_j2-jumbo,0.9955,0.8342,,0.8342,10000,boolq
ai21_j2-large,0.9955,0.7425,,0.7425,10000,boolq
openai_gpt-3.5-turbo-0301,0.9955,0.7365,,0.7365,10000,boolq
together_redpajama-incite-base-3b-v1,0.0,0.6861094407696934,,0.6861094407696934,10000,boolq
writer_palmyra-instruct-30,0.9955,0.7472,,0.7472,10000,boolq
writer_palmyra-x,0.9955,0.8932,,0.8932,10000,boolq
ai21_j2-grande,1.0001,0.8198,,0.8198,10000,boolq
ai21_j2-jumbo,1.0001,0.8289,,0.8289,10000,boolq
ai21_j2-large,1.0001,0.7445,,0.7445,10000,boolq
openai_gpt-3.5-turbo-0301,1.0001,0.732,,0.732,10000,boolq
together_redpajama-incite-base-3b-v1,0.0,0.6948948948948949,,0.6948948948948949,10000,boolq
writer_palmyra-instruct-30,1.0001,0.7497,,0.7497,10000,boolq
writer_palmyra-x,1.0001,0.899,,0.899,10000,boolq
ai21_j2-grande,1.0008,0.8222,,0.8222,10000,boolq
ai21_j2-jumbo,1.0008,0.8314,,0.8314,10000,boolq
ai21_j2-large,1.0008,0.7426,,0.7426,10000,boolq
openai_gpt-3.5-turbo-0301,1.0008,0.7434,,0.7434,10000,boolq
together_redpajama-incite-base-3b-v1,0.0,0.6868263473053893,,0.6868263473053893,10000,boolq
writer_palmyra-instruct-30,1.0008,0.7541,,0.7541,10000,boolq
writer_palmyra-x,1.0008,0.8984,,0.8984,10000,boolq
ai21_j2-grande,0.9931,0.8247,,0.8247,10000,boolq
ai21_j2-jumbo,0.9931,0.8316,,0.8316,10000,boolq
ai21_j2-large,0.9931,0.7441,,0.7441,10000,boolq
openai_gpt-3.5-turbo-0301,0.9931,0.7382,,0.7382,10000,boolq
together_redpajama-incite-base-3b-v1,0.0,0.6889414547604967,,0.6889414547604967,10000,boolq
writer_palmyra-instruct-30,0.9931,0.7474,,0.7474,10000,boolq
writer_palmyra-x,0.9931,0.8963,,0.8963,10000,boolq
ai21_j2-grande,1.0061,0.821,,0.821,10000,boolq
ai21_j2-jumbo,1.0061,0.8322,,0.8322,10000,boolq
ai21_j2-large,1.0061,0.7354,,0.7354,10000,boolq
openai_gpt-3.5-turbo-0301,1.0061,0.7368,,0.7368,10000,boolq
together_redpajama-incite-base-3b-v1,0.0,0.6771940479805648,,0.6771940479805648,10000,boolq
writer_palmyra-instruct-30,1.0061,0.7509,,0.7509,10000,boolq
writer_palmyra-x,1.0061,0.8967,,0.8967,10000,boolq
ai21_j2-grande,0.9948,0.8263,,0.8263,10000,boolq
ai21_j2-jumbo,0.9948,0.8287,,0.8287,10000,boolq
ai21_j2-large,0.9948,0.7443,,0.7443,10000,boolq
openai_gpt-3.5-turbo-0301,0.9948,0.7423,,0.7423,10000,boolq
together_redpajama-incite-base-3b-v1,0.0,0.6812831077104179,,0.6812831077104179,10000,boolq
writer_palmyra-instruct-30,0.9948,0.7551,,0.7551,10000,boolq
writer_palmyra-x,0.9948,0.894,,0.894,10000,boolq
