"split","aAcc","fAcc","qAcc"
"Overall","68.34910620399579","42.77456647398844","42.637362637362635"
"VS","73.88888888888889","43.103448275862064","55.61797752808989"
"VD","64.9746192893401","42.608695652173914","34.29602888086642"
"VD_math","62.96296296296296","27.77777777777778","37.03703703703704"
"VS_chart","83.07692307692308","52.5","73.68421052631578"
"VS_table","76.78571428571429","42.857142857142854","65.11627906976744"
"VS_ocr","57.407407407407405","34.61538461538461","22.22222222222222"
"VD_illusion","65.27777777777779","45.16129032258064","33.33333333333333"
"VS_map","64.0625","36.36363636363637","28.125"
"VD_figure","71.25","58.536585365853654","41.02564102564102"
"VD_video","55.294117647058826","18.75","11.594202898550725"
"VD_ocr","79.7752808988764","62.7906976744186","62.7906976744186"
