"split","aAcc","fAcc","qAcc"
"Overall","46.89800210304942","19.653179190751445","18.24175824175824"
"VD","47.20812182741117","23.47826086956522","16.24548736462094"
"VS","46.38888888888889","12.068965517241379","21.34831460674157"
"VD_math","29.629629629629626","2.7777777777777777","1.8518518518518516"
"VS_table","48.214285714285715","10.714285714285714","16.27906976744186"
"VD_illusion","44.44444444444444","24.193548387096776","9.722222222222223"
"VS_chart","45.38461538461539","7.5","30.263157894736842"
"VD_figure","60.0","39.02439024390244","25.64102564102564"
"VD_ocr","70.78651685393258","46.51162790697674","46.51162790697674"
"VD_video","42.35294117647059","4.166666666666666","10.144927536231885"
"VS_ocr","46.2962962962963","19.230769230769234","18.51851851851852"
"VS_map","45.3125","13.636363636363635","9.375"
