"split","aAcc","fAcc","qAcc"
"Overall","57.833859095688744","34.104046242774565","31.208791208791208"
"VS","63.05555555555556","37.93103448275862","38.20224719101123"
"VD","54.653130287648054","32.17391304347826","26.714801444043324"
"VD_illusion","52.77777777777778","29.03225806451613","19.444444444444446"
"VS_map","54.6875","31.818181818181817","15.625"
"VD_ocr","74.15730337078652","53.48837209302325","48.837209302325576"
"VS_ocr","55.55555555555556","38.46153846153847","14.814814814814813"
"VS_table","73.21428571428571","42.857142857142854","55.81395348837209"
"VD_math","40.74074074074074","8.333333333333332","16.666666666666664"
"VD_figure","82.5","68.29268292682927","66.66666666666666"
"VD_video","41.76470588235294","4.166666666666666","5.797101449275362"
"VS_chart","61.53846153846154","37.5","46.05263157894737"
