"split","aAcc","fAcc","qAcc"
"Overall","65.0893796004206","40.17341040462428","36.48351648351648"
"VS","67.5","39.6551724137931","43.82022471910113"
"VD","63.62098138747885","40.43478260869565","31.768953068592058"
"VD_illusion","59.72222222222222","40.32258064516129","25.0"
"VD_figure","80.0","68.29268292682927","61.53846153846154"
"VS_map","51.5625","31.818181818181817","6.25"
"VS_chart","71.53846153846153","40.0","57.89473684210527"
"VS_table","71.42857142857143","32.142857142857146","48.837209302325576"
"VS_ocr","68.51851851851852","53.84615384615385","40.74074074074074"
"VD_ocr","73.03370786516854","51.162790697674424","46.51162790697674"
"VD_video","54.70588235294118","10.416666666666668","8.695652173913043"
"VD_math","62.96296296296296","36.11111111111111","37.03703703703704"
