"split","aAcc","fAcc","qAcc"
"Overall","55.730809674027334","27.167630057803464","25.274725274725274"
"VD","56.0067681895093","33.47826086956522","25.63176895306859"
"VS","55.27777777777778","14.655172413793101","24.719101123595504"
"VS_chart","60.0","20.0","43.42105263157895"
"VS_ocr","53.70370370370371","19.230769230769234","14.814814814814813"
"VD_illusion","52.77777777777778","33.87096774193548","16.666666666666664"
"VD_ocr","79.7752808988764","67.44186046511628","60.46511627906976"
"VD_video","44.70588235294118","8.333333333333332","10.144927536231885"
"VD_math","54.629629629629626","19.444444444444446","31.48148148148148"
"VS_map","48.4375","9.090909090909092","9.375"
"VD_figure","61.25000000000001","39.02439024390244","23.076923076923077"
"VS_table","54.46428571428571","7.142857142857142","9.30232558139535"
