"split","aAcc","fAcc","qAcc"
"Overall","65.19453207150369","39.884393063583815","37.582417582417584"
"VD","61.59052453468698","38.69565217391304","30.685920577617328"
"VS","71.11111111111111","42.241379310344826","48.31460674157304"
"VD_illusion","61.80555555555556","40.32258064516129","29.166666666666668"
"VD_math","47.22222222222222","16.666666666666664","20.37037037037037"
"VD_ocr","75.28089887640449","53.48837209302325","51.162790697674424"
"VS_map","48.4375","22.727272727272727","9.375"
"VD_video","57.647058823529406","20.833333333333336","18.84057971014493"
"VD_figure","73.75","60.97560975609756","46.15384615384615"
"VS_chart","80.76923076923077","55.00000000000001","69.73684210526315"
"VS_ocr","64.81481481481481","38.46153846153847","29.629629629629626"
"VS_table","75.89285714285714","42.857142857142854","51.162790697674424"
