"split","aAcc","fAcc","qAcc"
"Overall","65.19453207150369","38.4393063583815","38.901098901098905"
"VD","60.236886632825716","37.826086956521735","30.324909747292416"
"VS","73.33333333333333","39.6551724137931","52.24719101123596"
"VD_figure","70.0","56.09756097560976","38.46153846153847"
"VS_map","56.25","27.27272727272727","18.75"
"VD_illusion","61.111111111111114","38.70967741935484","31.944444444444443"
"VS_chart","81.53846153846153","47.5","71.05263157894737"
"VD_ocr","78.65168539325843","60.46511627906976","60.46511627906976"
"VS_table","77.67857142857143","42.857142857142854","58.139534883720934"
"VD_math","53.70370370370371","19.444444444444446","27.77777777777778"
"VD_video","49.411764705882355","14.583333333333334","7.246376811594203"
"VS_ocr","64.81481481481481","34.61538461538461","29.629629629629626"
