"split","aAcc","fAcc","qAcc"
"Overall","59.93690851735016","21.38728323699422","27.032967032967033"
"VS","58.333333333333336","13.793103448275861","28.08988764044944"
"VD","60.913705583756354","25.217391304347824","26.353790613718413"
"VD_figure","65.0","39.02439024390244","35.8974358974359"
"VS_map","59.375","18.181818181818183","18.75"
"VS_chart","66.92307692307692","15.0","47.368421052631575"
"VD_ocr","74.15730337078652","53.48837209302325","48.837209302325576"
"VD_illusion","59.02777777777778","16.129032258064516","18.055555555555554"
"VS_table","51.78571428571429","10.714285714285714","11.627906976744185"
"VD_video","50.588235294117645","6.25","5.797101449275362"
"VD_math","65.74074074074075","16.666666666666664","38.88888888888889"
"VS_ocr","50.0","11.538461538461538","11.11111111111111"
