"split","aAcc","fAcc","qAcc"
"Overall","60.462670872765514","25.43352601156069","29.67032967032967"
"VS","58.333333333333336","18.96551724137931","34.831460674157306"
"VD","61.75972927241963","28.695652173913043","26.353790613718413"
"VD_illusion","60.416666666666664","20.967741935483872","20.833333333333336"
"VS_table","60.71428571428571","14.285714285714285","34.883720930232556"
"VS_ocr","61.111111111111114","26.923076923076923","25.925925925925924"
"VD_math","62.03703703703704","13.88888888888889","33.33333333333333"
"VD_video","53.529411764705884","14.583333333333334","7.246376811594203"
"VD_figure","68.75","48.78048780487805","38.46153846153847"
"VD_ocr","73.03370786516854","48.837209302325576","46.51162790697674"
"VS_chart","53.07692307692308","12.5","42.10526315789473"
"VS_map","62.5","27.27272727272727","25.0"
