"split","aAcc","fAcc","qAcc"
"Overall","68.87486855941115","43.0635838150289","45.05494505494506"
"VS","77.77777777777779","51.724137931034484","61.79775280898876"
"VD","63.45177664974619","38.69565217391304","34.29602888086642"
"VS_table","84.82142857142857","57.14285714285714","74.4186046511628"
"VS_chart","86.15384615384616","65.0","81.57894736842105"
"VD_math","64.81481481481481","30.555555555555557","42.592592592592595"
"VD_illusion","63.19444444444444","38.70967741935484","31.944444444444443"
"VD_video","50.588235294117645","10.416666666666668","10.144927536231885"
"VD_figure","75.0","60.97560975609756","48.717948717948715"
"VS_map","68.75","45.45454545454545","37.5"
"VS_ocr","53.70370370370371","30.76923076923077","14.814814814814813"
"VD_ocr","76.40449438202246","55.81395348837209","53.48837209302325"
