"split","aAcc","fAcc","qAcc"
"Overall","51.419558359621455","23.410404624277454","21.75824175824176"
"VS","55.00000000000001","21.551724137931032","28.651685393258425"
"VD","49.23857868020304","24.347826086956523","17.328519855595665"
"VS_table","64.28571428571429","28.57142857142857","39.53488372093023"
"VS_ocr","38.88888888888889","19.230769230769234","3.7037037037037033"
"VD_math","37.96296296296296","8.333333333333332","12.962962962962962"
"VD_illusion","45.13888888888889","19.35483870967742","8.333333333333332"
"VD_figure","65.0","46.34146341463415","33.33333333333333"
"VS_map","42.1875","9.090909090909092","3.125"
"VS_chart","60.0","25.0","42.10526315789473"
"VD_ocr","66.29213483146067","46.51162790697674","37.2093023255814"
"VD_video","43.529411764705884","4.166666666666666","8.695652173913043"
