"split","aAcc","fAcc","qAcc"
"Overall","50.998948475289176","24.277456647398843","19.560439560439562"
"VD","53.13028764805414","28.26086956521739","20.216606498194945"
"VS","47.5","16.379310344827587","18.53932584269663"
"VD_figure","66.25","39.02439024390244","33.33333333333333"
"VS_chart","49.23076923076923","22.5","30.263157894736842"
"VS_table","50.89285714285714","3.571428571428571","16.27906976744186"
"VS_ocr","38.88888888888889","23.076923076923077","7.4074074074074066"
"VD_math","57.407407407407405","22.22222222222222","33.33333333333333"
"VD_video","43.529411764705884","6.25","5.797101449275362"
"VD_ocr","62.92134831460674","44.18604651162791","34.883720930232556"
"VS_map","45.3125","13.636363636363635","3.125"
"VD_illusion","47.91666666666667","30.64516129032258","8.333333333333332"
