"split","aAcc","fAcc","qAcc"
"Overall","61.82965299684543","23.121387283236995","28.13186813186813"
"VD","62.605752961082906","26.08695652173913","25.992779783393498"
"VS","60.55555555555555","17.24137931034483","31.46067415730337"
"VS_ocr","55.55555555555556","26.923076923076923","14.814814814814813"
"VS_chart","68.46153846153847","20.0","51.31578947368421"
"VD_ocr","79.7752808988764","62.7906976744186","60.46511627906976"
"VD_math","67.5925925925926","19.444444444444446","40.74074074074074"
"VD_illusion","57.638888888888886","16.129032258064516","15.277777777777779"
"VD_video","56.470588235294116","12.5","8.695652173913043"
"VS_table","57.14285714285714","10.714285714285714","20.930232558139537"
"VS_map","54.6875","9.090909090909092","12.5"
"VD_figure","58.75","24.390243902439025","17.94871794871795"
