"split","aAcc","fAcc","qAcc"
"Overall","56.04626708727655","27.74566473988439","25.274725274725274"
"VD","56.51438240270728","33.04347826086956","24.548736462093864"
"VS","55.27777777777778","17.24137931034483","26.40449438202247"
"VS_ocr","50.0","19.230769230769234","7.4074074074074066"
"VS_chart","57.692307692307686","12.5","43.42105263157895"
"VD_figure","70.0","51.21951219512195","41.02564102564102"
"VD_video","46.470588235294116","14.583333333333334","8.695652173913043"
"VD_ocr","77.52808988764045","60.46511627906976","60.46511627906976"
"VD_math","50.0","8.333333333333332","18.51851851851852"
"VD_illusion","52.77777777777778","30.64516129032258","13.88888888888889"
"VS_map","54.6875","13.636363636363635","12.5"
"VS_table","55.35714285714286","25.0","18.6046511627907"
