"split","aAcc","fAcc","qAcc"
"Overall","51.31440588853838","21.38728323699422","18.681318681318682"
"VS","45.0","11.206896551724139","15.168539325842698"
"VD","55.16074450084603","26.521739130434785","20.938628158844764"
"VD_illusion","52.77777777777778","22.58064516129032","13.88888888888889"
"VD_math","48.148148148148145","11.11111111111111","22.22222222222222"
"VS_chart","44.61538461538462","10.0","23.684210526315788"
"VD_video","50.0","10.416666666666668","8.695652173913043"
"VS_table","39.285714285714285","0.0","6.976744186046512"
"VD_figure","62.5","43.90243902439025","30.76923076923077"
"VS_ocr","50.0","23.076923076923077","11.11111111111111"
"VD_ocr","70.78651685393258","46.51162790697674","41.86046511627907"
"VS_map","51.5625","13.636363636363635","9.375"
