"split","aAcc","fAcc","qAcc"
"Overall","69.08517350157729","49.421965317919074","43.2967032967033"
"VD","65.65143824027074","46.95652173913044","37.18411552346571"
"VS","74.72222222222223","54.310344827586206","52.80898876404494"
"VS_chart","76.15384615384615","52.5","64.47368421052632"
"VD_video","58.82352941176471","29.166666666666668","24.637681159420293"
"VD_ocr","79.7752808988764","65.11627906976744","60.46511627906976"
"VD_figure","76.25","60.97560975609756","51.28205128205128"
"VD_illusion","59.02777777777778","46.774193548387096","26.38888888888889"
"VD_math","65.74074074074075","33.33333333333333","38.88888888888889"
"VS_table","80.35714285714286","60.71428571428571","55.81395348837209"
"VS_map","62.5","45.45454545454545","25.0"
"VS_ocr","74.07407407407408","57.692307692307686","48.148148148148145"
