"split","aAcc","fAcc","qAcc"
"Overall","61.40904311251314","31.79190751445087","32.967032967032964"
"VD","62.605752961082906","35.21739130434783","32.851985559566785"
"VS","59.44444444444444","25.0","33.146067415730336"
"VS_ocr","59.25925925925925","34.61538461538461","22.22222222222222"
"VD_math","69.44444444444444","27.77777777777778","42.592592592592595"
"VD_illusion","62.5","25.806451612903224","27.77777777777778"
"VS_table","69.64285714285714","32.142857142857146","41.86046511627907"
"VD_figure","72.5","60.97560975609756","43.58974358974359"
"VD_video","45.294117647058826","6.25","8.695652173913043"
"VS_chart","51.53846153846153","22.5","38.15789473684211"
"VS_map","57.8125","9.090909090909092","18.75"
"VD_ocr","78.65168539325843","62.7906976744186","58.139534883720934"
