"split","aAcc","fAcc","qAcc"
"Overall","54.57413249211357","25.43352601156069","23.516483516483515"
"VD","55.668358714044","29.565217391304348","23.104693140794225"
"VS","52.77777777777778","17.24137931034483","24.15730337078652"
"VD_figure","61.25000000000001","36.58536585365854","30.76923076923077"
"VS_ocr","62.96296296296296","38.46153846153847","29.629629629629626"
"VD_illusion","52.77777777777778","24.193548387096776","13.88888888888889"
"VD_ocr","79.7752808988764","62.7906976744186","60.46511627906976"
"VS_map","43.75","18.181818181818183","6.25"
"VS_table","55.35714285714286","10.714285714285714","18.6046511627907"
"VD_video","50.588235294117645","14.583333333333334","11.594202898550725"
"VS_chart","50.76923076923077","7.5","32.89473684210527"
"VD_math","43.51851851851852","11.11111111111111","14.814814814814813"
