"split","aAcc","fAcc","qAcc"
"Overall","50.05257623554154","15.606936416184972","15.604395604395604"
"VS","44.166666666666664","11.206896551724139","13.48314606741573"
"VD","53.63790186125211","17.82608695652174","16.967509025270758"
"VD_math","67.5925925925926","19.444444444444446","40.74074074074074"
"VS_ocr","61.111111111111114","26.923076923076923","25.925925925925924"
"VS_table","41.07142857142857","3.571428571428571","0.0"
"VS_chart","36.92307692307693","5.0","17.105263157894736"
"VD_ocr","53.93258426966292","16.27906976744186","13.953488372093023"
"VS_map","50.0","13.636363636363635","12.5"
"VD_figure","55.00000000000001","29.268292682926827","12.82051282051282"
"VD_illusion","47.91666666666667","20.967741935483872","9.722222222222223"
"VD_video","48.8235294117647","4.166666666666666","10.144927536231885"
