"split","aAcc","fAcc","qAcc"
"Overall","67.92849631966351","38.15028901734104","43.73626373626374"
"VD","65.31302876480541","40.0","37.18411552346571"
"VS","72.22222222222221","34.48275862068966","53.93258426966292"
"VD_figure","73.75","51.21951219512195","48.717948717948715"
"VS_table","71.42857142857143","28.57142857142857","58.139534883720934"
"VS_map","70.3125","36.36363636363637","40.625"
"VD_math","59.25925925925925","25.0","31.48148148148148"
"VD_video","55.294117647058826","14.583333333333334","17.391304347826086"
"VD_ocr","83.14606741573034","69.76744186046511","67.44186046511628"
"VS_ocr","61.111111111111114","34.61538461538461","22.22222222222222"
"VD_illusion","65.97222222222221","40.32258064516129","36.11111111111111"
"VS_chart","78.46153846153847","37.5","68.42105263157895"
