"split","aAcc","fAcc","qAcc"
"Overall","71.1882229232387","47.687861271676304","46.37362637362637"
"VS","76.11111111111111","51.724137931034484","57.30337078651685"
"VD","68.18950930626058","45.65217391304348","39.35018050541516"
"VD_math","64.81481481481481","27.77777777777778","37.03703703703704"
"VD_figure","83.75","73.17073170731707","66.66666666666666"
"VS_table","81.25","50.0","65.11627906976744"
"VD_ocr","80.89887640449437","65.11627906976744","62.7906976744186"
"VD_video","61.1764705882353","22.916666666666664","21.73913043478261"
"VS_ocr","64.81481481481481","42.30769230769231","29.629629629629626"
"VS_map","67.1875","50.0","34.375"
"VS_chart","80.76923076923077","60.0","72.36842105263158"
"VD_illusion","62.5","41.935483870967744","29.166666666666668"
