"split","aAcc","fAcc","qAcc"
"Overall","58.359621451104104","30.924855491329478","27.692307692307693"
"VD","56.683587140439926","32.608695652173914","23.826714801444044"
"VS","61.111111111111114","27.586206896551722","33.70786516853933"
"VD_ocr","69.66292134831461","41.86046511627907","39.53488372093023"
"VD_math","47.22222222222222","16.666666666666664","18.51851851851852"
"VD_illusion","61.80555555555556","43.54838709677419","27.77777777777778"
"VS_table","67.85714285714286","32.142857142857146","44.18604651162791"
"VD_figure","68.75","43.90243902439025","38.46153846153847"
"VS_map","53.125","27.27272727272727","9.375"
"VS_ocr","51.85185185185185","23.076923076923077","11.11111111111111"
"VD_video","45.88235294117647","12.5","5.797101449275362"
"VS_chart","63.07692307692307","27.500000000000004","46.05263157894737"
