"split","aAcc","fAcc","qAcc"
"Overall","60.042060988433235","29.47976878612717","30.76923076923077"
"VD","58.71404399323181","32.17391304347826","27.79783393501805"
"VS","62.22222222222222","24.137931034482758","35.39325842696629"
"VD_video","48.23529411764706","14.583333333333334","14.492753623188406"
"VS_ocr","51.85185185185185","19.230769230769234","14.814814814814813"
"VS_map","53.125","18.181818181818183","12.5"
"VD_math","63.888888888888886","22.22222222222222","38.88888888888889"
"VS_chart","65.38461538461539","25.0","47.368421052631575"
"VS_table","68.75","32.142857142857146","44.18604651162791"
"VD_ocr","74.15730337078652","55.81395348837209","51.162790697674424"
"VD_illusion","55.55555555555556","27.419354838709676","18.055555555555554"
"VD_figure","62.5","43.90243902439025","28.205128205128204"
